timestamp,x,y,z
0,-1.99,-1.13,11.07
10,-1.89,-1.14,10.9
20,-1.64,-1.1,10.64
30,-1.46,-0.98,10.42
40,-1.59,-0.8,10.3
50,-1.87,-0.65,10.26
60,-2.26,-0.57,10.35
70,-2.69,-0.52,10.51
80,-3.04,-0.57,10.48
90,-3.14,-0.7,10.28
100,-3.07,-0.84,9.88
110,-3.11,-0.84,9.4
120,-3.31,-0.78,9.07
130,-3.66,-0.73,8.86
140,-4.13,-0.68,8.79
150,-4.79,-0.66,8.78
160,-5.53,-0.74,8.61
170,-6.06,-0.78,8.45
180,-6.53,-0.69,8.22
190,-7.28,-0.6,8.08
200,-8.26,-0.41,8.04
210,-9.34,-0.21,8.21
220,-10.33,0.01,8.31
230,-11.2,0.19,8.58
240,-11.92,0.1,8.74
250,-12.27,0.01,8.75
260,-12.52,0.06,8.68
270,-12.77,0.16,8.68
280,-12.85,0.23,8.67
290,-12.94,0.31,8.65
300,-13.21,0.4,8.73
310,-13.3,0.4,8.91
320,-12.84,0.45,8.94
330,-12.16,0.6,8.84
340,-11.25,0.89,8.71
350,-10.08,1.39,8.39
360,-8.67,1.98,8.35
370,-7.01,2.6,8.41
380,-5.29,3.06,8.39
390,-3.44,3.41,8.34
400,-1.69,3.63,8.42
410,-0.25,3.72,8.76
420,0.98,3.7,8.98
430,2.24,3.75,8.99
440,3.36,3.92,9.22
450,4.33,4.08,9.57
460,5.29,4.35,9.81
470,6.28,4.64,9.93
480,7.02,4.68,10.18
490,8.26,4.68,10.26
500,9.76,4.75,10.12
510,10.59,4.79,10.12
520,11.08,4.75,10.29
530,11.59,4.69,10.57
540,12.11,4.5,10.69
550,12.4,4.13,10.47
560,12.26,3.81,10.01
570,11.79,3.52,9.82
580,11.13,3.29,9.81
590,10.32,3.11,9.96
600,9.51,2.89,10.05
610,8.77,2.72,9.9
620,8.22,2.61,9.37
630,7.66,2.33,8.94
640,6.9,1.98,8.85
650,6.14,1.81,8.76
660,5.21,1.8,8.65
670,4.0,1.88,8.77
680,2.86,2.03,8.67
690,1.8,2.11,8.73
700,0.87,2.59,8.29
710,0.32,2.46,7.77
720,0.06,2.23,7.47
730,-0.42,2.24,7.62
740,-0.62,2.59,7.71
750,-1.32,3.14,7.9
760,-2.39,3.38,8.62
770,-3.74,3.94,9.47
780,-4.66,4.25,10.02
790,-5.08,4.32,9.81
800,-5.14,4.24,9.22
810,-5.46,4.37,8.73
820,-6.24,4.72,8.79
830,-7.51,5.15,9.31
840,-8.12,5.93,10.02
850,-8.95,6.41,10.85
860,-10.27,6.57,11.24
870,-11.33,6.22,11.3
880,-11.63,5.98,11.08
890,-11.99,6.1,11.07
900,-12.0,6.3,10.93
910,-11.99,6.54,10.84
920,-12.36,6.58,10.88
930,-13.02,6.36,10.92
940,-13.3,6.17,10.87
950,-13.2,6.05,10.7
960,-12.67,6.07,10.44
970,-12.09,6.18,10.21
980,-11.76,6.09,10.01
990,-11.51,5.85,9.68
1000,-11.21,5.69,9.27
