timestamp,x,y,z
0,-2.79,-1.62,10.17
10,-2.82,-1.52,10.17
20,-2.92,-1.48,10.17
30,-3.1,-1.47,10.14
40,-3.26,-1.49,10.16
50,-3.33,-1.59,10.18
60,-3.33,-1.69,10.15
70,-3.28,-1.69,10.08
80,-3.27,-1.61,10.05
90,-3.22,-1.54,10.04
100,-3.22,-1.41,10.0
110,-3.3,-1.24,10.0
120,-3.28,-1.08,9.93
130,-3.43,-1.08,9.92
140,-3.74,-1.1,10.02
150,-3.92,-1.03,9.94
160,-4.07,-0.97,9.76
170,-4.28,-0.98,9.64
180,-4.59,-0.96,9.68
190,-4.86,-1.01,9.71
200,-5.03,-1.01,9.71
210,-5.24,-0.91,9.65
220,-5.36,-0.66,9.56
230,-5.71,-0.47,9.6
240,-6.39,-0.31,9.7
250,-6.77,-0.04,9.71
260,-6.93,0.15,9.54
270,-6.96,0.23,9.22
280,-6.81,0.32,8.89
290,-6.71,0.29,8.54
300,-6.73,0.15,8.24
310,-6.68,-0.08,7.94
320,-6.54,-0.35,7.69
330,-6.4,-0.58,7.49
340,-6.39,-0.69,7.49
350,-6.51,-0.68,7.78
360,-6.55,-0.52,8.09
370,-6.48,-0.42,8.29
380,-6.16,-0.39,8.34
390,-5.55,-0.3,8.31
400,-4.92,-0.35,8.28
410,-4.21,-0.5,8.33
420,-3.53,-0.61,8.48
430,-2.83,-0.59,8.75
440,-2.21,-0.37,9.09
450,-1.7,-0.16,9.42
460,-1.19,0.05,9.82
470,-0.66,0.37,10.24
480,-0.03,0.73,10.68
490,0.62,0.94,11.0
500,1.46,1.1,11.28
510,2.41,1.23,11.54
520,3.42,1.31,11.65
530,4.49,1.36,11.59
540,5.3,1.41,11.39
550,5.9,1.49,11.27
560,6.46,1.8,11.37
570,6.95,1.89,11.66
580,7.05,1.86,12.06
590,6.94,2.0,12.24
600,6.85,2.16,12.09
610,6.68,2.21,11.82
620,6.73,2.13,11.48
630,6.64,1.94,11.16
640,6.38,1.66,10.9
650,6.17,1.47,10.56
660,5.91,1.37,10.11
670,5.52,1.25,9.7
680,4.96,1.12,9.4
690,4.45,1.02,9.21
700,4.01,1.09,9.04
710,3.62,1.22,8.9
720,3.32,1.44,8.82
730,3.1,1.78,8.74
740,2.78,1.67,9.07
750,2.47,2.2,8.97
760,2.13,2.14,8.97
770,1.61,2.25,9.21
780,1.13,2.39,9.54
790,0.49,2.63,9.57
800,-0.26,2.99,9.34
810,-0.93,3.13,9.27
820,-1.91,3.23,9.18
830,-2.86,3.28,9.0
840,-3.61,3.3,8.86
850,-4.09,2.84,9.01
860,-4.68,2.65,9.2
870,-4.97,2.81,9.3
880,-5.0,3.01,9.38
890,-5.57,3.43,9.63
900,-6.42,3.68,10.14
910,-7.13,3.98,10.45
920,-7.86,4.46,10.71
930,-8.8,4.75,10.97
940,-9.46,5.0,11.18
950,-9.82,5.15,11.42
960,-10.1,5.12,11.66
970,-10.6,4.92,11.87
980,-11.06,4.95,11.89
990,-11.32,5.24,11.79
1000,-11.49,5.49,11.71
