timestamp,x,y,z
0,-4.13,-3.22,9.11
10,-4.12,-3.19,9.13
20,-4.15,-3.19,9.16
30,-4.15,-3.2,9.17
40,-4.14,-3.22,9.16
50,-4.13,-3.23,9.15
60,-4.13,-3.27,9.07
70,-4.14,-3.28,8.97
80,-4.15,-3.28,8.88
90,-4.19,-3.25,8.79
100,-4.27,-3.23,8.76
110,-4.32,-3.22,8.76
120,-4.39,-3.23,8.77
130,-4.44,-3.24,8.78
140,-4.51,-3.24,8.77
150,-4.55,-3.23,8.82
160,-4.59,-3.22,8.88
170,-4.65,-3.22,8.88
180,-4.73,-3.21,8.84
190,-4.82,-3.18,8.8
200,-4.99,-3.18,8.76
210,-5.14,-3.13,8.76
220,-5.26,-3.1,8.77
230,-5.42,-3.06,8.79
240,-5.58,-3.01,8.78
250,-5.78,-2.98,8.81
260,-6.03,-2.96,8.82
270,-6.34,-2.91,8.82
280,-6.62,-2.87,8.77
290,-6.85,-2.84,8.78
300,-7.17,-2.82,8.76
310,-7.47,-2.84,8.67
320,-7.75,-2.85,8.56
330,-7.99,-2.84,8.49
340,-8.26,-2.84,8.5
350,-8.63,-2.83,8.59
360,-8.95,-2.84,8.65
370,-9.23,-2.92,8.6
380,-9.42,-2.94,8.48
390,-9.44,-2.94,8.26
400,-9.45,-2.89,8.04
410,-9.38,-2.86,7.83
420,-9.22,-2.79,7.67
430,-9.17,-2.73,7.56
440,-9.04,-2.62,7.35
450,-8.83,-2.37,7.31
460,-8.66,-2.26,7.39
470,-8.28,-2.09,7.4
480,-7.7,-1.86,7.19
490,-7.13,-1.54,6.96
500,-6.45,-1.22,6.69
510,-5.54,-0.91,6.69
520,-4.78,-0.66,6.96
530,-4.19,-0.45,7.04
540,-3.56,-0.22,7.26
550,-2.81,0.02,7.65
560,-1.78,0.2,7.99
570,-0.69,0.34,8.26
580,0.39,0.48,8.32
590,1.51,0.7,8.44
600,2.47,0.9,8.67
610,3.2,1.05,9.23
620,4.01,1.32,9.57
630,4.55,1.53,10.03
640,4.93,1.8,10.74
650,5.5,2.12,11.5
660,5.97,2.26,12.07
670,6.64,2.29,12.42
680,7.33,2.39,12.45
690,7.82,2.55,12.43
700,8.09,2.57,12.78
710,8.34,2.57,13.12
720,8.56,2.6,13.1
730,8.75,2.58,12.89
740,8.75,2.42,12.72
750,8.55,2.25,12.71
760,8.34,2.05,12.69
770,8.09,1.83,12.58
780,7.73,1.7,12.2
790,7.53,1.53,11.71
800,7.31,1.3,11.35
810,6.98,1.17,10.9
820,6.49,1.09,10.31
830,6.02,0.99,9.73
840,5.54,1.02,9.18
850,4.9,1.05,8.98
860,4.12,1.09,9.0
870,3.37,1.14,9.02
880,2.72,1.09,8.92
890,2.2,1.11,8.47
900,1.59,1.12,8.21
910,0.89,1.07,8.15
920,0.29,1.02,8.17
930,-0.23,1.1,8.13
940,-0.56,1.3,7.89
950,-0.69,1.51,7.45
960,-0.91,1.59,6.92
970,-1.25,2.02,6.71
980,-1.7,2.48,6.83
990,-2.19,3.06,7.12
1000,-2.79,3.53,7.51
