timestamp,x,y,z
0,-1.84,-1.26,10.82
10,-1.81,-1.27,10.73
20,-1.84,-1.24,10.62
30,-1.84,-1.15,10.48
40,-1.97,-1.12,10.47
50,-2.28,-1.11,10.48
60,-2.58,-1.1,10.48
70,-2.91,-1.14,10.43
80,-3.21,-1.19,10.36
90,-3.43,-1.23,10.19
100,-3.64,-1.29,10.1
110,-3.81,-1.27,10.02
120,-3.86,-1.3,9.82
130,-3.96,-1.34,9.62
140,-4.11,-1.3,9.42
150,-4.11,-1.32,9.27
160,-4.22,-1.45,9.18
170,-4.48,-1.46,9.15
180,-4.78,-1.36,9.15
190,-5.07,-1.27,9.17
200,-5.29,-1.22,9.23
210,-5.51,-1.14,9.28
220,-5.76,-1.07,9.36
230,-5.98,-0.98,9.41
240,-6.12,-0.83,9.47
250,-6.4,-0.71,9.54
260,-6.73,-0.69,9.49
270,-6.96,-0.61,9.43
280,-7.09,-0.62,9.45
290,-7.12,-0.68,9.54
300,-7.12,-0.73,9.5
310,-7.14,-0.87,9.41
320,-7.16,-1.0,9.26
330,-7.13,-1.11,9.09
340,-6.99,-1.15,9.02
350,-6.87,-1.02,9.22
360,-6.76,-0.81,9.51
370,-6.62,-0.62,9.72
380,-6.26,-0.43,9.7
390,-5.67,-0.32,9.46
400,-4.86,-0.24,9.14
410,-4.1,-0.1,8.96
420,-3.5,-0.08,8.92
430,-2.85,0.02,9.02
440,-2.34,0.24,9.22
450,-1.49,0.53,9.52
460,-0.6,0.79,9.81
470,0.29,1.13,9.99
480,1.26,1.6,10.1
490,2.36,2.0,10.12
500,3.49,2.24,10.39
510,4.54,2.4,10.73
520,5.22,2.59,11.27
530,6.08,2.72,11.6
540,6.65,2.99,11.67
550,7.03,3.42,11.42
560,7.0,3.75,11.26
570,7.22,3.79,11.3
580,7.91,3.64,11.21
590,8.53,3.5,10.96
600,8.78,3.28,10.73
610,8.74,3.02,10.49
620,8.62,2.77,10.35
630,8.36,2.41,10.24
640,7.86,2.16,9.99
650,7.17,2.08,9.76
660,6.55,2.17,9.57
670,6.06,2.32,9.27
680,5.63,2.35,8.88
690,5.11,2.12,8.45
700,4.57,2.0,8.11
710,4.17,1.8,7.9
720,3.65,1.4,7.89
730,3.05,1.21,7.98
740,2.53,1.15,8.24
750,1.91,1.55,8.25
760,1.18,1.95,8.15
770,0.47,1.9,8.34
780,-0.61,2.15,8.14
790,-1.76,2.4,7.93
800,-2.6,2.54,7.94
810,-3.2,2.65,7.97
820,-3.34,2.83,8.07
830,-3.77,2.82,8.12
840,-4.38,2.82,8.15
850,-4.97,3.51,8.15
860,-6.2,4.32,8.39
870,-7.96,4.58,9.02
880,-9.73,4.71,10.1
890,-11.16,4.98,10.95
900,-11.41,4.55,11.22
910,-11.36,4.78,11.12
920,-11.15,4.65,11.02
930,-11.62,4.72,11.14
940,-12.06,4.73,11.41
950,-12.32,4.89,11.58
960,-12.45,5.11,11.9
970,-12.45,5.35,12.26
980,-12.33,5.37,12.3
990,-12.15,5.22,12.1
1000,-11.85,5.04,11.63
