timestamp,x,y,z
0,-3.94,-1.02,10.13
10,-4.1,-1.0,10.02
20,-4.21,-1.1,9.91
30,-4.26,-1.21,9.83
40,-4.34,-1.25,9.73
50,-4.51,-1.21,9.63
60,-4.67,-1.12,9.53
70,-4.81,-1.06,9.37
80,-4.97,-1.06,9.14
90,-5.2,-1.08,9.01
100,-5.48,-1.07,8.92
110,-5.72,-1.09,8.85
120,-6.02,-1.05,8.69
130,-6.4,-0.94,8.51
140,-6.72,-0.68,8.3
150,-7.02,-0.48,8.21
160,-7.53,-0.4,8.18
170,-8.15,-0.38,8.16
180,-8.63,-0.31,8.2
190,-8.96,-0.26,8.3
200,-9.17,-0.23,8.43
210,-9.32,-0.21,8.61
220,-9.44,-0.21,8.81
230,-9.45,-0.17,8.86
240,-9.2,-0.06,8.83
250,-8.71,0.09,8.85
260,-8.1,0.23,8.88
270,-7.38,0.27,8.91
280,-6.66,0.3,8.88
290,-5.75,0.34,8.83
300,-4.84,0.42,8.84
310,-3.81,0.41,8.96
320,-2.91,0.4,9.12
330,-2.02,0.39,9.25
340,-1.06,0.37,9.3
350,-0.15,0.31,9.31
360,0.61,0.18,9.38
370,1.24,0.09,9.52
380,1.83,0.17,9.83
390,2.33,0.13,10.18
400,2.81,0.14,10.42
410,3.58,0.3,10.31
420,3.99,0.44,10.45
430,4.58,0.47,10.78
440,5.13,0.61,11.01
450,5.68,0.77,11.01
460,6.28,0.88,10.81
470,6.71,0.92,10.62
480,7.17,0.93,10.6
490,7.44,0.91,10.66
500,7.38,0.85,10.48
510,7.23,0.86,10.01
520,7.01,1.06,9.48
530,6.54,1.09,9.23
540,5.94,1.03,9.48
550,5.52,1.1,9.69
560,5.14,1.06,9.75
570,4.94,1.0,9.57
580,4.8,0.98,9.19
590,4.52,0.88,8.81
600,4.02,0.88,8.62
610,3.39,1.06,8.43
620,2.67,1.32,8.31
630,1.92,1.59,8.32
640,1.1,1.79,8.49
650,0.41,1.98,8.74
660,-0.03,2.14,8.82
670,-0.36,2.2,8.81
680,-0.65,2.25,8.65
690,-0.95,2.33,8.37
700,-1.5,2.47,8.43
710,-2.19,2.84,8.76
720,-2.68,3.21,9.17
730,-3.26,3.28,9.65
740,-3.74,3.41,9.71
750,-4.19,3.38,9.9
760,-4.86,3.87,9.74
770,-5.43,4.07,9.76
780,-5.55,4.16,10.05
790,-5.91,4.25,10.53
800,-6.47,4.23,11.28
810,-6.81,4.48,11.61
820,-7.17,4.59,11.79
830,-7.77,4.65,11.84
840,-8.27,4.62,11.88
850,-8.54,4.58,11.7
860,-8.68,4.68,11.42
870,-8.74,4.84,11.1
880,-8.93,4.98,10.96
890,-9.25,5.15,11.04
900,-9.75,5.27,11.39
910,-10.18,5.38,11.69
920,-10.33,5.39,11.82
930,-10.34,5.26,11.61
940,-10.08,5.1,11.19
950,-9.82,4.97,10.78
960,-9.59,5.0,10.43
970,-9.4,5.2,10.22
980,-9.36,5.36,10.14
990,-9.4,5.44,10.18
1000,-9.42,5.43,10.27
