timestamp,x,y,z
0,-2.69,-1.04,10.18
10,-2.78,-1.14,10.01
20,-2.81,-1.23,9.87
30,-2.75,-1.28,9.71
40,-2.7,-1.35,9.5
50,-2.76,-1.33,9.38
60,-2.93,-1.24,9.22
70,-3.16,-1.12,9.1
80,-3.55,-1.04,9.2
90,-4.09,-0.83,9.3
100,-4.57,-0.91,9.53
110,-5.27,-0.7,9.59
120,-5.95,-0.57,9.71
130,-6.59,-0.36,9.84
140,-7.19,-0.04,9.98
150,-7.61,0.29,10.27
160,-8.22,0.59,10.68
170,-8.98,0.74,11.06
180,-9.62,0.8,11.32
190,-9.96,0.98,11.51
200,-10.07,1.16,11.59
210,-10.11,1.31,11.53
220,-10.23,1.4,11.31
230,-10.3,1.41,10.97
240,-10.21,1.53,10.4
250,-9.94,1.58,9.72
260,-9.33,1.55,8.88
270,-8.73,1.42,8.14
280,-8.03,1.21,8.02
290,-7.25,1.24,8.09
300,-6.31,1.39,7.95
310,-5.23,1.55,7.7
320,-4.24,1.68,7.62
330,-3.14,1.88,7.72
340,-1.9,2.02,7.8
350,-0.75,2.06,8.01
360,0.1,2.02,8.52
370,0.95,2.04,8.88
380,1.91,2.11,9.23
390,2.89,2.11,9.64
400,3.79,2.1,10.08
410,4.43,2.18,10.39
420,5.68,2.39,10.15
430,6.66,2.64,10.0
440,7.09,3.01,10.54
450,7.95,3.5,11.25
460,8.7,3.72,11.47
470,9.17,4.01,11.7
480,9.26,4.13,11.87
490,9.3,4.14,11.79
500,9.24,4.22,11.67
510,9.42,4.31,11.69
520,9.48,4.06,11.66
530,9.08,3.56,11.41
540,8.5,3.18,10.88
550,8.13,2.78,10.52
560,7.76,2.27,10.05
570,7.45,1.86,9.56
580,6.52,1.75,9.47
590,5.85,1.67,9.29
600,5.29,1.87,8.96
610,4.72,2.0,8.68
620,4.32,2.2,8.21
630,4.03,2.16,7.76
640,3.48,2.13,7.42
650,2.96,2.06,7.48
660,2.31,1.87,7.87
670,1.56,2.51,7.64
680,0.99,2.93,7.3
690,0.57,2.91,7.29
700,-0.14,3.01,7.81
710,-0.8,3.14,8.59
720,-1.21,3.47,8.41
730,-1.29,3.94,7.11
740,-1.89,4.01,6.67
750,-2.63,3.98,7.39
760,-3.49,4.36,8.05
770,-4.81,4.77,8.83
780,-6.22,4.78,9.74
790,-7.25,4.82,10.24
800,-7.59,4.78,10.14
810,-8.04,4.71,10.24
820,-8.3,5.07,10.4
830,-8.88,5.28,10.32
840,-9.68,5.42,10.12
850,-10.41,5.74,10.11
860,-11.02,6.19,10.28
870,-11.57,6.59,10.75
880,-12.07,6.74,11.46
890,-12.7,6.85,11.77
900,-13.13,6.81,11.58
910,-13.35,6.77,11.17
920,-13.14,6.66,10.66
930,-12.85,6.48,10.36
940,-12.55,6.16,10.25
950,-12.17,5.92,9.98
960,-11.66,5.72,9.69
970,-11.13,5.6,9.58
980,-10.61,5.69,9.48
990,-10.26,5.77,9.48
1000,-9.97,5.76,9.51
