timestamp,x,y,z
0,-3.76,-4.07,8.85
10,-3.82,-4.09,8.88
20,-3.89,-4.08,8.93
30,-3.93,-4.08,8.92
40,-3.93,-4.13,8.88
50,-3.92,-4.17,8.82
60,-3.92,-4.21,8.75
70,-3.93,-4.23,8.69
80,-3.93,-4.22,8.68
90,-3.99,-4.22,8.66
100,-4.02,-4.22,8.66
110,-4.03,-4.22,8.66
120,-4.07,-4.25,8.65
130,-4.08,-4.31,8.6
140,-4.11,-4.3,8.52
150,-4.13,-4.29,8.51
160,-4.19,-4.3,8.5
170,-4.35,-4.27,8.49
180,-4.48,-4.26,8.52
190,-4.61,-4.29,8.5
200,-4.68,-4.29,8.43
210,-4.84,-4.34,8.4
220,-5.01,-4.33,8.39
230,-5.2,-4.31,8.41
240,-5.51,-4.29,8.49
250,-5.84,-4.27,8.43
260,-6.17,-4.19,8.36
270,-6.6,-4.12,8.39
280,-7.08,-4.14,8.36
290,-7.5,-4.03,8.35
300,-7.91,-3.97,8.43
310,-8.14,-4.0,8.46
320,-8.33,-4.04,8.38
330,-8.46,-4.03,8.39
340,-8.54,-3.93,8.39
350,-8.69,-3.86,8.42
360,-8.86,-3.77,8.4
370,-8.97,-3.69,8.27
380,-8.94,-3.51,8.17
390,-8.86,-3.4,8.2
400,-8.71,-3.29,8.2
410,-8.41,-3.1,8.06
420,-8.04,-2.87,7.82
430,-7.55,-2.68,7.7
440,-6.78,-2.27,7.59
450,-5.92,-1.93,7.42
460,-5.3,-1.77,7.26
470,-4.57,-1.54,7.3
480,-3.77,-1.28,7.38
490,-2.9,-1.18,7.64
500,-2.13,-1.1,8.01
510,-1.43,-0.96,8.29
520,-0.64,-0.82,8.54
530,0.27,-0.77,8.96
540,1.19,-0.75,9.26
550,2.06,-0.76,9.39
560,2.7,-0.8,9.51
570,3.34,-0.78,9.52
580,3.93,-0.73,9.67
590,4.45,-0.55,10.05
600,5.0,-0.35,10.83
610,5.38,-0.18,11.72
620,5.69,-0.05,12.39
630,6.14,0.07,12.7
640,6.64,0.15,12.87
650,6.96,0.15,12.95
660,7.3,0.3,12.89
670,7.79,0.46,12.82
680,8.25,0.57,12.95
690,8.43,0.56,13.03
700,8.4,0.46,12.84
710,8.35,0.4,12.65
720,8.18,0.23,12.42
730,8.02,0.16,12.05
740,7.63,-0.12,11.64
750,7.14,-0.4,11.39
760,6.89,-0.44,10.84
770,6.56,-0.72,10.34
780,6.24,-0.94,9.66
790,5.98,-1.12,8.95
800,5.64,-1.27,8.37
810,5.19,-1.32,8.04
820,4.66,-1.25,7.82
830,3.98,-0.97,7.75
840,3.05,-0.47,8.24
850,2.41,-0.2,8.71
860,1.89,-0.03,8.82
870,1.5,0.01,8.6
880,1.16,0.04,8.45
890,0.82,0.11,8.4
900,0.59,0.17,8.15
910,0.34,0.38,7.84
920,0.04,0.95,7.78
930,-0.37,1.63,7.87
940,-1.07,2.13,8.31
950,-1.84,2.66,8.85
960,-2.39,3.09,9.23
970,-2.94,3.35,9.31
980,-3.57,3.52,9.26
990,-4.13,3.73,9.08
1000,-5.04,4.07,9.17
