timestamp,x,y,z
0,-2.75,-1.4,9.97
10,-2.65,-1.41,9.7
20,-2.66,-1.44,9.49
30,-2.82,-1.41,9.43
40,-3.08,-1.38,9.42
50,-3.4,-1.33,9.51
60,-3.79,-1.18,9.47
70,-4.13,-1.08,9.41
80,-4.44,-0.94,9.39
90,-4.78,-0.75,9.39
100,-5.16,-0.6,9.45
110,-5.45,-0.55,9.49
120,-5.68,-0.5,9.45
130,-5.89,-0.5,9.31
140,-6.02,-0.54,9.16
150,-6.16,-0.55,9.06
160,-6.43,-0.49,9.08
170,-6.73,-0.42,9.08
180,-7.04,-0.35,9.17
190,-7.36,-0.27,9.22
200,-7.64,-0.22,9.38
210,-7.86,-0.13,9.58
220,-8.09,-0.05,9.66
230,-8.23,-0.01,9.65
240,-8.38,0.18,9.67
250,-8.66,0.34,9.75
260,-8.96,0.35,9.74
270,-9.05,0.35,9.55
280,-9.02,0.37,9.28
290,-8.87,0.42,9.16
300,-8.68,0.5,9.32
310,-8.36,0.51,9.49
320,-7.75,0.6,9.41
330,-6.76,0.62,9.1
340,-5.6,0.57,8.59
350,-4.62,0.7,8.54
360,-3.6,0.86,8.72
370,-2.57,1.12,9.05
380,-1.53,1.42,9.42
390,-0.46,1.78,9.9
400,0.63,2.23,10.48
410,1.72,2.6,10.87
420,2.96,2.8,11.03
430,4.24,2.88,11.04
440,5.41,2.88,10.93
450,6.38,2.91,11.04
460,7.1,2.97,11.18
470,8.28,3.12,11.03
480,9.24,3.41,10.94
490,9.63,3.63,11.31
500,10.09,3.69,11.63
510,10.65,3.73,11.54
520,10.96,3.82,11.22
530,11.3,3.63,10.81
540,10.82,3.62,10.5
550,9.83,3.63,10.47
560,9.21,3.51,10.29
570,8.62,3.27,10.06
580,7.64,2.84,9.93
590,6.8,2.48,9.65
600,6.19,2.21,8.98
610,5.67,1.94,8.45
620,5.25,1.62,8.34
630,4.06,1.31,8.41
640,3.36,1.4,8.36
650,3.12,1.62,8.43
660,2.5,2.04,7.95
670,2.09,2.07,7.76
680,1.71,2.0,8.02
690,0.94,2.02,8.37
700,0.28,2.2,8.47
710,-0.24,2.49,8.29
720,-0.71,2.77,8.16
730,-1.2,2.99,8.11
740,-1.61,3.13,8.0
750,-2.15,3.3,7.94
760,-2.98,3.28,7.99
770,-3.96,3.34,8.11
780,-4.68,3.6,8.32
790,-5.42,4.1,8.9
800,-5.31,4.87,9.31
810,-5.37,5.51,9.7
820,-6.19,5.91,9.83
830,-7.56,6.29,9.9
840,-8.51,6.66,9.8
850,-9.62,6.7,10.03
860,-10.5,6.35,10.44
870,-10.98,6.07,10.57
880,-11.04,5.93,10.43
890,-11.11,6.02,9.99
900,-11.51,6.1,9.59
910,-12.04,6.24,9.34
920,-12.22,6.48,9.36
930,-12.25,6.79,9.59
940,-12.16,7.0,9.84
950,-12.06,7.04,9.86
960,-12.18,6.91,9.81
970,-12.33,6.65,9.72
980,-12.2,6.47,9.51
990,-11.85,6.45,9.19
1000,-11.5,6.41,8.94
