timestamp,x,y,z
0,-0.96,-3.92,9.88
10,-0.95,-3.9,9.86
20,-0.96,-3.89,9.84
30,-0.98,-3.85,9.79
40,-1.02,-3.82,9.82
50,-1.11,-3.81,9.8
60,-1.16,-3.82,9.83
70,-1.27,-3.82,9.87
80,-1.5,-3.87,9.89
90,-1.65,-3.95,9.86
100,-1.75,-3.99,9.8
110,-1.88,-3.99,9.73
120,-2.15,-3.99,9.66
130,-2.51,-3.96,9.62
140,-2.93,-3.96,9.61
150,-3.14,-4.07,9.6
160,-3.29,-4.17,9.51
170,-3.55,-4.17,9.48
180,-4.13,-4.06,9.51
190,-4.77,-4.04,9.51
200,-5.07,-4.24,9.4
210,-5.04,-4.57,9.25
220,-5.01,-4.73,9.03
230,-4.9,-4.58,8.83
240,-4.58,-4.38,8.68
250,-4.29,-4.26,8.56
260,-3.9,-4.18,8.47
270,-3.46,-4.04,8.37
280,-2.92,-3.82,8.32
290,-2.49,-3.64,8.27
300,-2.05,-3.46,8.28
310,-1.44,-3.15,8.36
320,-0.81,-2.84,8.6
330,-0.32,-2.49,8.89
340,0.19,-2.06,9.08
350,0.61,-1.7,9.3
360,0.83,-1.41,9.63
370,1.14,-1.09,9.95
380,1.63,-0.76,10.38
390,2.01,-0.59,11.08
400,2.18,-0.51,11.77
410,2.31,-0.36,12.22
420,2.49,0.04,12.34
430,2.8,0.31,12.38
440,3.09,0.37,12.34
450,3.66,0.43,12.06
460,4.24,0.42,11.67
470,4.39,0.41,11.28
480,4.46,0.37,11.0
490,4.56,0.24,10.92
500,4.56,0.04,10.68
510,4.48,-0.11,10.28
520,4.48,-0.26,9.74
530,4.46,-0.41,9.33
540,4.41,-0.54,8.99
550,4.3,-0.68,8.74
560,4.26,-0.69,8.46
570,4.41,-0.66,8.24
580,4.51,-0.68,8.07
590,4.66,-0.62,7.92
600,4.82,-0.45,7.95
610,4.69,0.02,8.16
620,4.26,0.68,8.43
630,3.71,1.25,8.92
640,3.23,1.61,9.42
650,2.89,1.77,9.83
660,2.5,1.91,9.92
670,1.98,2.15,9.87
680,1.41,2.36,9.52
690,0.63,2.8,9.08
700,-0.29,3.49,9.21
710,-1.35,4.22,9.97
720,-2.4,4.54,10.77
730,-3.29,4.69,11.38
740,-4.02,4.71,11.33
750,-4.69,4.6,10.95
760,-4.69,4.36,10.82
770,-4.41,4.0,10.77
780,-4.66,3.95,10.9
790,-4.33,4.15,11.02
800,-4.25,4.44,11.11
810,-4.15,4.96,11.16
820,-4.1,5.63,11.38
830,-4.81,6.0,12.22
840,-6.01,6.13,13.2
850,-6.7,5.95,13.77
860,-6.79,5.66,13.8
870,-6.51,5.46,13.31
880,-6.25,5.36,12.64
890,-6.3,5.31,11.98
900,-6.51,5.32,11.66
910,-6.79,5.4,11.61
920,-6.98,5.48,11.69
930,-7.1,5.5,11.8
940,-7.38,5.33,11.94
950,-7.55,5.09,11.81
960,-7.41,4.97,11.31
970,-7.18,4.92,10.66
980,-7.1,4.83,10.1
990,-7.05,4.73,9.64
1000,-6.85,4.5,9.31
