timestamp,x,y,z
0,-3.73,-4.85,8.42
10,-3.79,-4.83,8.4
20,-3.79,-4.84,8.4
30,-3.84,-4.88,8.4
40,-3.85,-4.87,8.4
50,-3.83,-4.81,8.42
60,-3.83,-4.76,8.4
70,-3.81,-4.71,8.41
80,-3.78,-4.68,8.36
90,-3.69,-4.67,8.31
100,-3.67,-4.62,8.26
110,-3.65,-4.57,8.16
120,-3.66,-4.54,8.07
130,-3.66,-4.55,7.96
140,-3.69,-4.53,7.82
150,-3.74,-4.52,7.61
160,-3.77,-4.47,7.35
170,-3.75,-4.38,7.09
180,-3.79,-4.24,6.84
190,-3.73,-3.9,6.44
200,-3.58,-3.51,6.02
210,-3.68,-3.26,5.67
220,-3.92,-3.0,5.18
230,-3.99,-2.59,4.66
240,-3.66,-2.06,4.1
250,-3.49,-1.74,3.71
260,-3.24,-1.37,3.18
270,-2.81,-1.13,2.64
280,-2.36,-1.53,2.31
290,-2.27,-1.84,2.26
300,-2.37,-1.79,2.39
310,-2.64,-1.59,2.67
320,-2.99,-1.41,2.99
330,-3.14,-1.03,3.67
340,-3.54,-0.62,4.21
350,-3.67,-0.07,4.94
360,-3.91,0.25,6.06
370,-4.11,0.56,7.08
380,-4.13,0.81,7.83
390,-4.11,1.19,8.5
400,-4.07,1.36,9.24
410,-4.46,1.52,9.89
420,-4.28,1.75,10.53
430,-3.83,2.08,11.03
440,-3.98,2.44,11.91
450,-3.46,2.9,12.52
460,-2.89,3.8,13.02
470,-2.9,4.35,13.82
480,-2.97,4.84,14.18
490,-3.29,5.22,14.75
500,-3.12,5.62,15.5
510,-3.06,6.02,16.19
520,-3.07,6.19,16.89
530,-3.21,6.31,17.6
540,-3.19,6.47,18.12
550,-3.29,6.44,18.48
560,-3.31,6.46,18.6
570,-3.4,6.42,18.64
580,-3.44,6.5,18.49
590,-3.58,6.5,18.28
600,-3.6,6.49,17.94
610,-3.7,6.32,17.65
620,-3.79,6.18,17.36
630,-3.94,6.09,17.11
640,-3.98,6.04,16.87
650,-4.04,5.92,16.55
660,-3.96,5.78,16.39
670,-4.03,5.6,16.29
680,-4.1,5.45,16.09
690,-4.02,5.32,15.76
700,-3.89,5.31,15.3
710,-3.75,5.16,14.81
720,-3.58,4.88,14.42
730,-3.5,4.76,14.08
740,-3.24,4.6,13.64
750,-2.88,4.32,13.14
760,-2.84,3.95,12.72
770,-2.86,3.34,12.32
780,-2.87,2.78,11.88
790,-2.72,2.36,11.38
800,-2.42,1.89,11.01
810,-2.12,1.56,10.58
820,-1.81,1.41,10.07
830,-1.44,1.14,9.68
840,-1.13,0.95,9.28
850,-0.79,0.95,8.64
860,-0.32,0.9,7.96
870,-0.02,0.7,7.18
880,0.23,0.27,6.48
890,0.19,-0.3,5.61
900,0.14,-0.87,4.87
910,0.54,-1.75,4.35
920,0.2,-2.36,3.92
930,0.19,-2.79,3.55
940,0.66,-3.06,3.06
950,0.5,-3.29,2.87
960,0.64,-3.56,2.99
970,0.78,-3.84,3.13
980,0.75,-4.2,3.22
990,0.69,-4.49,3.19
1000,0.71,-4.8,2.88
