timestamp,x,y,z
0,-5.1,-4.52,8.31
10,-5.2,-4.35,8.26
20,-5.21,-4.2,8.13
30,-5.25,-4.14,7.98
40,-5.26,-4.15,7.88
50,-5.15,-4.09,7.72
60,-4.98,-4.07,7.49
70,-4.8,-4.03,7.18
80,-4.65,-4.01,6.98
90,-4.53,-3.96,6.8
100,-4.54,-3.91,6.69
110,-4.73,-3.92,6.72
120,-4.86,-3.83,6.8
130,-4.92,-3.77,6.77
140,-4.92,-3.8,6.62
150,-4.88,-3.72,6.33
160,-4.85,-3.61,6.04
170,-4.8,-3.51,5.77
180,-4.82,-3.3,5.54
190,-4.75,-3.06,5.34
200,-4.75,-2.86,5.04
210,-4.82,-2.66,4.67
220,-4.89,-2.5,4.22
230,-4.99,-2.4,3.79
240,-5.05,-2.36,3.38
250,-5.06,-2.31,2.94
260,-4.98,-2.19,2.5
270,-4.83,-2.05,2.09
280,-4.58,-1.87,1.66
290,-4.24,-1.75,1.2
300,-3.83,-1.66,0.77
310,-3.54,-1.54,0.38
320,-3.26,-1.21,-0.03
330,-3.22,-0.74,-0.2
340,-3.4,-0.14,-0.16
350,-3.65,0.49,0.08
360,-3.9,1.12,0.74
370,-4.11,1.68,1.83
380,-4.17,2.07,2.86
390,-4.15,2.24,3.71
400,-4.13,2.47,4.39
410,-3.97,2.77,4.86
420,-3.81,3.32,5.39
430,-3.33,4.11,5.94
440,-2.71,5.07,6.5
450,-2.37,6.14,7.73
460,-2.38,6.9,9.58
470,-3.13,7.29,11.82
480,-4.01,7.47,14.01
490,-4.64,7.55,15.74
500,-4.75,7.92,16.94
510,-4.77,8.16,17.82
520,-4.76,8.12,18.08
530,-4.66,8.16,18.04
540,-4.23,8.34,17.73
550,-4.02,8.57,17.64
560,-3.86,9.07,17.87
570,-3.95,9.36,18.68
580,-4.16,9.36,19.78
590,-4.16,9.25,20.66
600,-4.4,9.17,21.32
610,-4.76,9.04,21.73
620,-4.89,9.02,21.72
630,-5.12,8.96,21.51
640,-5.19,9.1,21.33
650,-4.94,9.46,21.34
660,-4.6,9.69,21.31
670,-4.44,9.69,21.22
680,-4.46,9.57,20.93
690,-4.69,9.26,20.38
700,-4.76,8.74,19.58
710,-4.67,8.26,18.89
720,-4.38,7.83,18.13
730,-4.02,7.49,17.25
740,-3.74,7.13,16.34
750,-3.39,6.84,15.47
760,-3.11,6.33,14.6
770,-2.6,5.59,13.55
780,-2.05,4.82,12.39
790,-1.65,4.17,11.28
800,-1.34,3.63,10.4
810,-1.14,3.1,9.72
820,-1.02,2.63,9.05
830,-0.83,2.15,8.21
840,-0.62,1.48,7.32
850,-0.4,0.91,6.37
860,-0.18,0.59,5.31
870,0.22,-0.08,4.35
880,0.51,-0.7,3.5
890,0.62,-1.11,2.91
900,0.63,-1.59,2.42
910,0.6,-2.05,2.1
920,0.7,-2.39,1.76
930,0.77,-2.66,1.55
940,0.87,-3.03,1.42
950,0.9,-3.34,1.26
960,0.84,-3.58,1.03
970,0.73,-3.85,1.0
980,0.68,-4.12,0.91
990,0.63,-4.49,0.85
1000,0.57,-4.82,0.77
