timestamp,x,y,z
0,-4.92,-4.92,7.79
10,-4.92,-4.89,7.7
20,-4.92,-4.89,7.64
30,-5.02,-4.9,7.67
40,-5.09,-4.87,7.7
50,-5.17,-4.79,7.7
60,-5.17,-4.79,7.73
70,-5.13,-4.86,7.8
80,-5.15,-4.91,7.81
90,-5.15,-4.95,7.79
100,-5.17,-4.91,7.79
110,-5.17,-4.88,7.76
120,-5.13,-4.86,7.7
130,-5.1,-4.86,7.62
140,-5.09,-4.81,7.58
150,-5.05,-4.8,7.5
160,-5.03,-4.77,7.45
170,-4.97,-4.68,7.36
180,-4.92,-4.55,7.24
190,-4.84,-4.43,7.13
200,-4.77,-4.36,7.04
210,-4.69,-4.32,6.92
220,-4.63,-4.21,6.67
230,-4.59,-4.15,6.41
240,-4.5,-4.12,6.25
250,-4.46,-4.1,6.03
260,-4.4,-4.15,5.79
270,-4.35,-4.16,5.56
280,-4.34,-4.18,5.31
290,-4.3,-4.18,5.04
300,-4.27,-4.13,4.78
310,-4.25,-4.01,4.41
320,-4.24,-3.85,4.02
330,-4.25,-3.61,3.6
340,-4.28,-3.31,3.22
350,-4.2,-2.94,2.92
360,-4.23,-2.49,2.64
370,-4.23,-2.1,2.49
380,-4.17,-1.71,2.26
390,-4.18,-1.33,2.06
400,-4.13,-1.0,1.82
410,-4.1,-0.85,1.64
420,-4.12,-0.87,1.46
430,-4.1,-0.98,1.3
440,-4.01,-1.08,1.07
450,-3.97,-1.13,1.07
460,-3.97,-0.91,1.41
470,-4.13,-0.4,2.41
480,-4.39,0.0,3.84
490,-4.49,0.31,5.02
500,-4.47,0.55,5.83
510,-4.16,1.05,6.2
520,-3.92,1.67,6.64
530,-4.04,2.31,7.12
540,-4.39,3.04,7.58
550,-4.75,3.66,8.68
560,-5.09,4.09,10.62
570,-4.97,4.55,13.01
580,-4.84,5.1,15.42
590,-4.98,5.78,17.74
600,-5.55,5.68,18.82
610,-5.49,6.34,18.93
620,-5.06,7.03,18.8
630,-4.42,7.81,18.99
640,-4.05,7.91,20.86
650,-3.37,8.67,20.98
660,-3.03,8.51,22.58
670,-3.36,8.41,23.5
680,-3.37,8.09,24.06
690,-3.48,8.09,23.89
700,-3.61,7.93,23.49
710,-3.63,7.66,22.63
720,-3.64,7.54,21.46
730,-3.84,7.35,20.51
740,-4.19,6.96,19.92
750,-4.6,6.65,19.81
760,-4.98,6.48,19.84
770,-5.11,6.4,19.78
780,-5.35,6.38,19.64
790,-5.48,6.48,19.2
800,-5.24,6.21,18.63
810,-5.09,5.97,17.82
820,-4.81,5.64,16.83
830,-4.67,5.01,15.7
840,-4.15,4.44,14.32
850,-3.64,3.86,12.86
860,-3.3,3.22,11.47
870,-2.88,2.41,10.19
880,-2.45,1.74,8.9
890,-2.23,1.27,7.7
900,-2.04,0.66,6.68
910,-1.81,0.06,5.6
920,-1.58,-0.3,4.7
930,-1.29,-0.66,3.85
940,-0.8,-1.07,3.25
950,-0.45,-1.46,2.78
960,-0.1,-1.85,2.47
970,0.08,-2.21,2.02
980,0.34,-2.61,1.66
990,0.47,-2.83,1.07
1000,0.63,-3.06,0.49
