timestamp,x,y,z
0,-3.99,-5.31,9.06
10,-4.08,-5.14,8.99
20,-4.18,-5.02,8.9
30,-4.23,-4.86,8.75
40,-4.3,-4.66,8.54
50,-4.29,-4.47,8.25
60,-4.23,-4.25,7.89
70,-4.14,-4.09,7.46
80,-4.05,-3.95,7.06
90,-3.96,-3.77,6.5
100,-3.86,-3.65,5.89
110,-3.87,-3.53,5.16
120,-3.97,-3.47,4.55
130,-4.12,-3.48,3.98
140,-4.22,-3.46,3.49
150,-4.4,-3.28,3.11
160,-4.44,-3.13,2.53
170,-4.42,-2.93,1.93
180,-4.43,-2.64,1.52
190,-4.38,-2.37,1.28
200,-4.36,-2.08,1.03
210,-4.36,-1.81,0.84
220,-4.44,-1.53,0.71
230,-4.46,-1.39,0.63
240,-4.43,-1.2,0.62
250,-4.24,-1.07,0.73
260,-4.18,-0.92,1.03
270,-4.11,-0.71,1.49
280,-4.08,-0.33,2.28
290,-4.13,0.13,3.3
300,-4.03,0.65,4.24
310,-3.93,1.16,5.43
320,-3.93,1.55,6.84
330,-3.96,1.83,7.88
340,-3.9,2.19,8.38
350,-3.85,2.64,8.82
360,-3.89,3.24,9.59
370,-3.75,3.89,10.6
380,-3.39,4.8,11.62
390,-3.43,5.62,13.03
400,-4.11,6.04,14.76
410,-5.04,6.41,16.35
420,-5.37,6.78,17.54
430,-5.66,7.16,18.48
440,-5.23,7.58,18.85
450,-4.29,7.99,18.89
460,-3.62,8.36,18.85
470,-3.35,8.62,19.01
480,-3.4,8.94,19.49
490,-3.51,9.1,20.32
500,-3.8,9.04,21.38
510,-3.69,8.92,22.12
520,-3.53,8.87,22.33
530,-3.49,8.7,22.07
540,-3.79,8.63,21.44
550,-3.92,8.5,20.83
560,-3.94,8.24,20.45
570,-3.82,7.98,20.29
580,-3.6,7.71,20.35
590,-3.42,7.26,20.37
600,-3.14,7.01,19.78
610,-2.8,6.96,19.24
620,-2.59,6.73,18.63
630,-2.3,6.47,17.83
640,-2.05,5.99,16.8
650,-1.81,5.19,15.55
660,-1.6,4.15,14.38
670,-1.62,3.33,13.67
680,-1.73,2.43,12.65
690,-1.57,1.69,11.03
700,-1.09,1.15,9.4
710,-0.63,0.71,8.04
720,-0.42,0.28,6.63
730,-0.48,-0.36,5.48
740,-0.08,-0.89,4.55
750,0.18,-1.34,3.89
760,0.64,-1.99,3.76
770,0.31,-2.22,3.1
780,0.46,-2.6,2.93
790,0.26,-2.92,2.51
800,0.19,-3.12,2.15
810,0.24,-3.35,1.83
820,0.21,-3.64,1.6
830,0.19,-3.77,1.34
840,0.29,-3.9,0.97
850,0.32,-4.14,0.69
860,0.33,-4.38,0.51
870,0.33,-4.62,0.47
880,0.37,-4.89,0.52
890,0.32,-5.2,0.64
900,0.31,-5.41,0.75
910,0.16,-5.63,0.9
920,-0.09,-5.82,1.06
930,-0.35,-5.98,1.19
940,-0.62,-6.23,1.43
950,-0.84,-6.4,1.87
960,-0.97,-6.53,2.39
970,-1.08,-6.75,2.93
980,-1.25,-6.9,3.32
990,-1.35,-7.01,3.67
1000,-1.47,-7.07,4.02
