timestamp,x,y,z
0,-3.91,-4.24,9.11
10,-3.88,-4.28,9.1
20,-3.81,-4.31,9.12
30,-3.75,-4.31,9.17
40,-3.72,-4.36,9.18
50,-3.66,-4.4,9.19
60,-3.63,-4.37,9.15
70,-3.68,-4.35,9.08
80,-3.67,-4.38,8.99
90,-3.57,-4.4,8.93
100,-3.55,-4.35,8.83
110,-3.54,-4.29,8.72
120,-3.51,-4.26,8.63
130,-3.48,-4.2,8.51
140,-3.43,-4.09,8.4
150,-3.34,-4.04,8.37
160,-3.29,-4.01,8.31
170,-3.3,-3.97,8.17
180,-3.32,-3.92,7.96
190,-3.29,-3.84,7.71
200,-3.27,-3.8,7.38
210,-3.24,-3.77,7.04
220,-3.18,-3.74,6.68
230,-3.19,-3.74,6.34
240,-3.22,-3.76,6.0
250,-3.31,-3.68,5.66
260,-3.34,-3.58,5.2
270,-3.52,-3.3,4.82
280,-3.54,-2.97,4.51
290,-3.54,-2.69,4.22
300,-3.63,-2.49,3.92
310,-3.47,-2.2,3.79
320,-3.5,-1.97,3.67
330,-3.64,-1.56,3.71
340,-3.76,-1.32,3.85
350,-4.1,-0.94,3.91
360,-3.99,-0.6,3.96
370,-3.95,-0.33,4.16
380,-4.03,-0.1,4.4
390,-4.18,0.28,4.55
400,-4.09,0.51,4.89
410,-4.14,0.99,5.12
420,-3.85,1.7,5.4
430,-3.56,2.22,5.83
440,-3.48,2.82,6.19
450,-3.24,3.44,6.64
460,-3.04,3.88,7.29
470,-3.16,4.33,7.95
480,-3.08,4.75,8.71
490,-3.03,5.15,9.76
500,-2.7,5.75,10.61
510,-2.55,6.17,11.37
520,-2.52,6.58,12.21
530,-2.54,7.0,12.82
540,-2.54,7.44,13.36
550,-2.68,8.04,13.82
560,-2.41,8.72,14.01
570,-2.09,9.22,14.52
580,-2.03,9.57,15.15
590,-1.88,9.71,15.8
600,-1.68,9.94,16.35
610,-1.54,9.97,16.92
620,-1.59,10.05,17.33
630,-1.66,9.95,17.6
640,-1.53,10.07,17.6
650,-1.38,9.98,17.68
660,-1.47,10.16,17.73
670,-1.4,10.27,17.82
680,-1.51,10.31,17.92
690,-1.64,10.26,18.01
700,-1.7,10.11,18.11
710,-1.71,9.87,17.98
720,-1.76,9.46,17.89
730,-1.57,9.16,17.69
740,-1.38,8.74,17.32
750,-1.12,8.33,16.76
760,-1.03,7.83,16.22
770,-0.97,7.55,15.83
780,-0.99,7.24,15.28
790,-1.04,6.96,14.9
800,-1.2,6.44,14.58
810,-1.21,6.12,13.94
820,-1.11,5.75,13.26
830,-1.35,4.98,12.74
840,-1.36,4.37,12.04
850,-0.89,3.9,11.24
860,-0.48,3.41,10.35
870,0.04,3.08,9.78
880,0.7,2.51,9.0
890,0.8,1.84,8.55
900,0.53,1.11,7.96
910,0.23,0.78,7.29
920,0.24,0.37,6.44
930,0.58,-0.24,5.67
940,0.28,-1.02,5.35
950,0.37,-1.72,4.94
960,0.99,-2.15,3.97
970,0.65,-2.94,3.43
980,0.88,-3.26,2.95
990,0.4,-3.79,2.69
1000,0.55,-4.19,2.25
