timestamp,x,y,z
0,-3.08,-5.84,9.2
10,-3.07,-5.77,9.2
20,-3.1,-5.76,9.2
30,-3.13,-5.78,9.2
40,-3.16,-5.86,9.22
50,-3.22,-6.05,9.26
60,-3.3,-6.22,9.32
70,-3.39,-6.36,9.27
80,-3.4,-6.42,9.21
90,-3.44,-6.53,9.05
100,-3.49,-6.6,8.89
110,-3.49,-6.52,8.62
120,-3.47,-6.34,8.29
130,-3.48,-6.11,7.98
140,-3.56,-5.88,7.73
150,-3.57,-5.65,7.43
160,-3.52,-5.47,7.09
170,-3.42,-5.21,6.67
180,-3.35,-5.04,6.28
190,-3.19,-4.85,5.79
200,-3.01,-4.63,5.27
210,-2.88,-4.45,4.61
220,-2.81,-4.36,3.89
230,-2.83,-4.35,3.15
240,-2.86,-4.39,2.5
250,-2.88,-4.23,1.99
260,-2.96,-3.9,1.68
270,-3.08,-3.56,1.42
280,-3.13,-3.18,1.13
290,-3.15,-2.94,0.83
300,-3.16,-2.64,0.72
310,-3.09,-2.32,0.69
320,-3.03,-1.99,0.78
330,-2.93,-1.61,0.8
340,-2.77,-1.23,0.84
350,-2.63,-0.85,1.07
360,-2.52,-0.49,1.32
370,-2.56,-0.16,1.64
380,-2.63,0.14,1.99
390,-2.63,0.37,2.48
400,-2.7,0.61,2.78
410,-2.88,1.0,3.0
420,-2.93,1.37,3.14
430,-3.04,1.62,3.59
440,-3.1,2.03,4.23
450,-3.09,2.63,5.08
460,-2.91,3.36,5.86
470,-2.68,4.3,6.85
480,-2.43,5.18,7.97
490,-2.44,6.1,9.68
500,-2.62,6.72,11.53
510,-2.99,7.22,13.38
520,-2.73,7.58,14.4
530,-2.61,7.73,15.2
540,-2.09,8.17,15.57
550,-1.55,8.7,16.31
560,-1.59,8.93,17.42
570,-1.89,8.79,18.39
580,-2.06,8.65,19.15
590,-2.1,8.49,19.65
600,-2.27,8.2,20.18
610,-2.38,8.06,20.56
620,-2.32,7.93,20.68
630,-2.05,7.91,20.6
640,-1.89,8.0,20.64
650,-1.96,7.95,21.01
660,-2.15,7.75,21.55
670,-2.28,7.58,21.98
680,-2.34,7.53,22.22
690,-2.33,7.52,22.35
700,-2.46,7.64,22.54
710,-2.65,7.68,22.73
720,-2.62,7.66,22.62
730,-2.28,7.74,22.26
740,-1.9,7.89,21.96
750,-1.73,7.97,21.68
760,-1.57,7.94,21.35
770,-1.39,7.91,20.89
780,-1.09,7.67,20.11
790,-0.61,7.22,19.0
800,-0.34,6.79,17.93
810,-0.16,6.47,16.86
820,-0.05,6.17,15.86
830,0.01,5.91,14.91
840,0.07,5.54,13.91
850,0.33,5.05,12.94
860,0.51,4.51,11.97
870,0.61,3.92,11.07
880,0.64,3.26,9.95
890,0.49,2.41,8.8
900,0.56,1.73,7.66
910,0.64,1.08,6.62
920,0.65,0.56,5.65
930,0.67,0.07,4.84
940,0.61,-0.35,4.15
950,0.51,-0.68,3.51
960,0.53,-1.08,2.96
970,0.57,-1.44,2.52
980,0.7,-1.74,2.09
990,0.75,-1.98,1.59
1000,0.9,-2.27,1.13
