timestamp,x,y,z
0,-0.28,-5.11,9.34
10,-0.38,-5.12,9.4
20,-0.48,-5.18,9.43
30,-0.56,-5.29,9.44
40,-0.57,-5.36,9.4
50,-0.56,-5.32,9.39
60,-0.53,-5.32,9.43
70,-0.53,-5.4,9.48
80,-0.58,-5.36,9.58
90,-0.59,-5.39,9.65
100,-0.62,-5.47,9.72
110,-0.64,-5.49,9.83
120,-0.68,-5.43,9.94
130,-0.72,-5.35,9.97
140,-0.73,-5.27,9.89
150,-0.7,-5.14,9.79
160,-0.72,-5.06,9.69
170,-0.72,-5.01,9.57
180,-0.88,-4.92,9.3
190,-0.82,-4.75,9.12
200,-0.94,-4.76,8.89
210,-1.19,-4.73,8.64
220,-1.31,-4.75,8.31
230,-1.48,-4.78,7.97
240,-1.81,-4.83,7.58
250,-2.08,-4.95,7.11
260,-2.42,-5.12,6.66
270,-2.76,-5.2,6.04
280,-3.11,-5.02,5.56
290,-2.86,-5.23,5.13
300,-3.0,-5.13,4.58
310,-3.27,-5.01,4.2
320,-2.98,-4.8,4.11
330,-3.09,-4.13,3.83
340,-3.54,-4.07,4.04
350,-3.47,-3.82,4.15
360,-3.85,-3.52,4.21
370,-3.94,-3.3,4.4
380,-3.99,-3.08,4.57
390,-3.84,-2.88,4.81
400,-3.86,-2.64,5.07
410,-3.95,-2.49,5.38
420,-4.09,-1.97,5.53
430,-3.92,-1.04,5.96
440,-3.9,-0.56,6.75
450,-4.23,-0.45,7.36
460,-3.93,-0.15,7.85
470,-3.24,0.28,8.31
480,-3.14,0.26,8.75
490,-3.11,0.09,9.1
500,-2.84,0.36,9.28
510,-2.68,1.21,9.56
520,-2.25,2.43,9.97
530,-2.06,3.38,10.44
540,-2.15,4.05,11.2
550,-2.05,4.4,11.84
560,-2.3,4.48,12.21
570,-2.3,4.63,12.55
580,-2.21,4.67,13.16
590,-2.17,5.42,13.57
600,-1.62,6.11,13.95
610,-1.54,6.22,14.63
620,-1.77,6.12,14.99
630,-1.94,6.31,15.26
640,-1.89,6.87,15.35
650,-1.66,7.33,15.66
660,-1.57,7.5,16.07
670,-1.73,7.55,16.49
680,-1.82,7.64,16.79
690,-1.88,7.45,16.94
700,-1.78,7.1,17.31
710,-1.75,6.59,17.55
720,-1.68,6.15,17.68
730,-1.74,5.47,17.94
740,-1.49,5.36,17.96
750,-1.2,5.39,17.45
760,-0.98,5.3,17.06
770,-0.84,5.04,16.81
780,-0.84,4.59,16.45
790,-0.55,4.29,16.11
800,-0.39,3.9,15.78
810,-0.25,3.53,14.97
820,0.1,3.24,14.78
830,0.43,3.0,13.86
840,0.44,2.68,13.05
850,0.61,2.16,12.01
860,0.83,1.88,10.76
870,0.79,1.24,9.68
880,0.19,0.78,9.14
890,0.42,0.33,8.43
900,0.91,-0.45,7.74
910,0.91,-1.12,7.5
920,0.92,-1.99,7.16
930,0.8,-2.54,6.44
940,-0.06,-3.07,6.62
950,1.02,-3.37,5.86
960,0.22,-3.69,5.57
970,0.11,-4.22,5.35
980,0.08,-4.51,5.36
990,0.04,-4.4,5.53
1000,0.25,-4.47,5.7
