timestamp,x,y,z
0,-3.4,-3.7,9.52
10,-3.41,-3.72,9.52
20,-3.41,-3.73,9.47
30,-3.36,-3.7,9.46
40,-3.33,-3.71,9.48
50,-3.37,-3.72,9.45
60,-3.41,-3.75,9.43
70,-3.41,-3.76,9.45
80,-3.42,-3.75,9.41
90,-3.42,-3.73,9.4
100,-3.43,-3.68,9.41
110,-3.44,-3.62,9.39
120,-3.41,-3.58,9.35
130,-3.43,-3.55,9.28
140,-3.44,-3.5,9.19
150,-3.44,-3.46,9.03
160,-3.47,-3.48,8.87
170,-3.44,-3.43,8.73
180,-3.45,-3.39,8.61
190,-3.45,-3.33,8.49
200,-3.42,-3.21,8.38
210,-3.39,-3.09,8.18
220,-3.39,-2.94,7.97
230,-3.39,-2.71,7.72
240,-3.39,-2.39,7.42
250,-3.39,-2.06,7.07
260,-3.23,-1.85,6.71
270,-3.1,-1.8,6.29
280,-2.98,-1.78,5.85
290,-2.83,-1.81,5.27
300,-3.01,-1.81,4.89
310,-2.81,-1.76,4.37
320,-2.77,-1.71,3.97
330,-2.65,-1.8,3.61
340,-2.71,-1.87,3.44
350,-3.02,-1.97,3.42
360,-3.56,-2.33,3.54
370,-3.85,-2.22,3.69
380,-3.78,-1.95,3.83
390,-3.76,-1.53,4.06
400,-3.71,-1.07,4.51
410,-3.85,-0.82,5.01
420,-3.95,-0.43,5.45
430,-3.81,0.05,5.96
440,-3.59,0.51,6.47
450,-3.29,1.24,6.9
460,-2.99,1.74,7.57
470,-2.58,2.08,8.27
480,-2.28,2.09,9.1
490,-2.39,2.18,9.96
500,-2.63,2.37,10.82
510,-2.41,2.72,11.38
520,-2.01,3.3,11.72
530,-1.63,3.67,12.26
540,-1.52,4.42,12.62
550,-1.49,5.29,12.93
560,-1.53,5.96,13.16
570,-1.84,6.51,13.44
580,-1.67,7.18,13.5
590,-1.55,7.64,13.89
600,-1.59,7.89,14.79
610,-1.51,8.0,15.61
620,-1.44,8.22,16.21
630,-1.43,8.38,16.78
640,-1.51,8.6,17.18
650,-1.61,8.79,17.26
660,-1.64,9.0,17.14
670,-1.81,9.13,16.97
680,-1.93,9.31,16.79
690,-1.95,9.44,16.51
700,-1.99,9.52,16.45
710,-2.17,9.42,16.43
720,-2.45,9.27,16.75
730,-2.7,9.17,17.04
740,-2.92,9.07,17.13
750,-2.94,8.89,16.98
760,-2.77,8.8,16.64
770,-2.49,8.72,16.13
780,-2.04,8.65,15.6
790,-1.48,8.73,14.94
800,-0.96,8.62,14.5
810,-0.65,8.4,14.09
820,-0.42,8.06,13.84
830,-0.52,7.34,13.82
840,-0.76,6.54,13.8
850,-0.65,5.91,13.61
860,-0.31,5.25,13.52
870,-0.19,4.77,13.45
880,0.1,4.78,12.98
890,0.52,4.9,11.89
900,0.8,4.56,11.12
910,1.0,4.07,10.31
920,0.73,3.45,9.66
930,0.48,2.63,9.18
940,0.14,2.0,8.61
950,0.17,1.08,8.0
960,-0.08,0.48,7.0
970,-0.31,-0.03,6.04
980,-0.42,-0.74,5.16
990,-0.15,-1.04,4.41
1000,0.09,-1.62,3.67
