timestamp,x,y,z
0,-5.53,-5.77,7.17
10,-5.59,-5.76,7.15
20,-5.71,-5.74,7.11
30,-5.78,-5.6,7.01
40,-5.75,-5.44,6.85
50,-5.66,-5.34,6.73
60,-5.65,-5.17,6.52
70,-5.52,-4.96,6.28
80,-5.38,-4.72,6.06
90,-5.3,-4.45,5.7
100,-5.15,-4.09,5.09
110,-4.98,-3.94,4.64
120,-4.87,-3.77,4.3
130,-4.8,-3.53,3.76
140,-4.67,-3.28,2.98
150,-4.49,-3.13,2.16
160,-4.35,-2.99,1.42
170,-4.21,-2.78,0.75
180,-4.12,-2.53,0.33
190,-4.02,-2.31,0.05
200,-3.99,-1.99,-0.17
210,-3.83,-1.71,-0.1
220,-3.73,-1.38,-0.06
230,-3.88,-1.0,0.01
240,-4.16,-0.74,0.18
250,-4.4,-0.66,0.43
260,-4.49,-0.55,0.76
270,-4.56,-0.32,1.12
280,-4.58,0.09,1.53
290,-4.56,0.43,2.22
300,-4.56,0.62,3.09
310,-4.58,0.95,4.01
320,-4.61,1.53,4.89
330,-4.89,2.23,5.78
340,-5.25,2.83,6.98
350,-5.78,3.11,8.36
360,-5.77,3.54,9.51
370,-6.05,4.4,10.84
380,-6.34,4.76,11.93
390,-6.59,5.07,13.22
400,-6.55,5.51,14.31
410,-6.58,5.99,15.45
420,-6.54,6.58,16.3
430,-6.41,7.08,17.07
440,-6.4,7.55,18.33
450,-6.56,7.88,19.38
460,-6.53,8.54,20.1
470,-6.42,8.86,20.4
480,-6.05,9.3,21.15
490,-6.19,9.28,22.69
500,-6.83,8.99,24.44
510,-7.72,8.42,25.08
520,-8.16,8.15,24.62
530,-8.43,8.01,23.5
540,-8.52,7.72,22.23
550,-8.45,7.26,21.01
560,-8.09,6.71,20.02
570,-7.72,6.09,19.26
580,-7.56,5.39,19.05
590,-7.36,4.8,18.66
600,-7.01,4.36,17.63
610,-6.52,3.96,16.13
620,-5.91,3.61,14.58
630,-5.39,3.09,13.42
640,-4.65,2.68,12.27
650,-4.1,1.56,11.19
660,-3.75,1.35,9.98
670,-3.44,1.19,9.03
680,-3.08,0.8,8.64
690,-2.7,0.21,8.23
700,-1.85,-0.18,7.64
710,-1.01,-0.55,6.87
720,-0.51,-0.83,5.96
730,-0.1,-1.23,5.0
740,0.27,-1.68,4.17
750,0.54,-2.03,3.43
760,0.66,-2.05,2.8
770,0.8,-2.2,2.37
780,1.08,-2.35,2.03
790,1.37,-2.39,1.68
800,1.56,-2.39,1.02
810,1.66,-2.62,0.42
820,1.72,-3.01,0.25
830,1.6,-3.19,0.1
840,1.48,-3.43,0.07
850,1.33,-3.78,0.46
860,1.16,-4.03,0.8
870,1.14,-4.26,1.2
880,1.11,-4.58,1.58
890,0.95,-4.78,2.1
900,0.66,-4.96,2.74
910,0.33,-5.34,3.41
920,0.11,-5.7,4.0
930,-0.08,-5.91,4.58
940,-0.4,-5.97,5.2
950,-0.82,-6.13,5.95
960,-1.21,-6.31,6.85
970,-1.55,-6.43,7.48
980,-1.75,-6.59,8.02
990,-1.95,-6.77,8.57
1000,-2.1,-6.78,9.14
