timestamp,x,y,z
0,-3.46,-5.75,7.92
10,-3.57,-5.68,7.9
20,-3.67,-5.61,7.8
30,-3.78,-5.54,7.63
40,-3.88,-5.48,7.45
50,-3.93,-5.39,7.2
60,-3.95,-5.3,6.9
70,-3.92,-5.13,6.58
80,-3.85,-4.99,6.17
90,-3.74,-4.82,5.7
100,-3.73,-4.69,5.26
110,-3.84,-4.61,4.63
120,-3.9,-4.64,4.04
130,-3.94,-4.63,3.67
140,-3.92,-4.57,3.36
150,-3.91,-4.44,2.99
160,-4.04,-4.22,2.55
170,-4.3,-3.99,1.92
180,-4.51,-3.68,1.3
190,-4.64,-3.4,0.65
200,-4.64,-3.05,-0.05
210,-4.57,-2.6,-0.61
220,-4.58,-2.21,-0.89
230,-4.67,-1.82,-0.94
240,-4.85,-1.4,-0.83
250,-4.99,-1.04,-0.64
260,-5.06,-0.8,-0.13
270,-4.99,-0.55,0.85
280,-4.83,-0.32,1.99
290,-4.52,-0.15,2.84
300,-4.07,0.01,3.42
310,-3.78,0.38,3.87
320,-3.61,1.04,4.24
330,-3.58,1.8,5.05
340,-3.97,2.44,6.36
350,-4.45,3.34,7.77
360,-4.73,4.19,9.94
370,-5.53,4.55,12.51
380,-6.31,4.98,15.66
390,-7.02,4.49,17.08
400,-6.42,5.44,16.7
410,-5.49,6.05,15.87
420,-5.37,6.34,15.79
430,-5.74,6.5,16.46
440,-6.27,6.73,17.62
450,-6.74,7.22,18.98
460,-6.95,7.56,20.35
470,-7.24,7.65,21.55
480,-7.64,7.62,22.46
490,-8.0,7.59,22.75
500,-8.25,7.82,22.63
510,-8.17,8.11,22.51
520,-8.26,8.07,22.69
530,-8.25,7.91,22.67
540,-8.12,7.51,22.28
550,-7.93,6.9,21.57
560,-7.61,6.41,20.66
570,-7.23,5.88,19.87
580,-6.84,5.48,19.12
590,-6.53,5.09,18.25
600,-6.36,4.64,17.26
610,-6.36,4.27,16.05
620,-6.05,3.84,14.61
630,-5.07,3.27,12.97
640,-4.61,2.52,11.93
650,-4.3,1.76,11.32
660,-3.93,1.15,10.34
670,-3.19,0.94,9.32
680,-2.33,0.53,8.58
690,-1.63,-0.11,7.81
700,-0.77,-0.16,6.78
710,-0.16,-0.58,5.84
720,0.32,-1.0,4.9
730,0.73,-1.24,3.89
740,1.3,-1.52,3.01
750,1.75,-1.77,2.22
760,1.99,-1.87,1.07
770,1.97,-2.04,0.26
780,1.93,-2.47,-0.09
790,2.05,-2.78,0.04
800,2.12,-2.98,0.25
810,2.2,-3.09,0.23
820,2.27,-3.15,0.3
830,2.23,-3.39,0.57
840,2.13,-3.61,0.76
850,2.0,-3.78,0.93
860,1.84,-4.1,1.29
870,1.6,-4.48,1.71
880,1.25,-4.79,2.1
890,0.68,-5.04,2.71
900,-0.02,-5.22,3.44
910,-0.71,-5.42,4.23
920,-1.31,-5.65,5.02
930,-1.67,-5.88,5.79
940,-2.05,-6.05,6.4
950,-2.4,-6.24,7.02
960,-2.72,-6.34,7.63
970,-2.96,-6.37,8.3
980,-3.13,-6.35,8.91
990,-2.95,-6.37,9.34
1000,-3.0,-6.46,9.71
