timestamp,x,y,z
0,-2.82,-2.47,10.34
10,-2.85,-2.43,10.32
20,-2.89,-2.39,10.29
30,-2.92,-2.35,10.2
40,-2.97,-2.3,10.14
50,-3.03,-2.29,10.11
60,-3.04,-2.28,10.06
70,-3.07,-2.28,10.03
80,-3.19,-2.3,10.03
90,-3.36,-2.31,10.03
100,-3.49,-2.3,9.91
110,-3.59,-2.31,9.77
120,-3.74,-2.34,9.64
130,-3.83,-2.36,9.53
140,-3.9,-2.34,9.34
150,-4.09,-2.32,9.25
160,-4.51,-2.31,9.3
170,-4.94,-2.36,9.38
180,-5.43,-2.2,9.32
190,-5.53,-2.51,9.39
200,-5.99,-2.51,9.22
210,-6.04,-2.59,9.08
220,-6.33,-2.7,8.99
230,-6.32,-2.96,8.71
240,-6.38,-3.3,8.38
250,-6.23,-3.49,7.75
260,-6.03,-3.39,7.31
270,-6.16,-3.37,7.33
280,-6.37,-3.56,7.71
290,-6.58,-2.9,7.94
300,-6.49,-2.74,8.32
310,-6.21,-3.05,9.11
320,-6.3,-2.59,9.7
330,-5.76,-1.97,9.8
340,-4.84,-1.59,9.63
350,-3.85,-1.37,9.61
360,-2.8,-0.88,9.79
370,-1.7,-0.62,10.23
380,-0.8,-0.59,10.68
390,0.13,-0.46,10.84
400,1.23,-0.31,10.75
410,2.09,-0.32,10.75
420,2.71,-0.26,10.65
430,3.34,-0.11,10.53
440,3.39,0.12,10.29
450,4.29,0.32,10.28
460,5.28,0.36,10.33
470,5.67,0.43,10.56
480,5.76,0.46,10.82
490,5.64,0.51,10.87
500,6.06,0.57,10.63
510,6.31,0.56,10.32
520,6.2,0.53,10.24
530,6.27,0.48,10.28
540,6.15,0.45,10.31
550,5.91,0.48,10.47
560,5.71,0.52,10.42
570,5.59,0.49,10.12
580,5.56,0.45,9.86
590,5.45,0.29,9.53
600,5.15,0.22,9.05
610,5.03,0.12,8.42
620,4.9,-0.03,7.95
630,4.76,-0.05,7.55
640,4.62,0.09,7.16
650,4.48,0.32,7.03
660,4.3,0.57,7.35
670,4.25,0.6,7.79
680,4.15,0.83,8.12
690,3.72,0.98,8.26
700,3.13,1.0,8.54
710,2.57,1.25,8.72
720,1.78,1.43,8.69
730,1.34,1.45,8.69
740,0.95,1.5,8.74
750,0.62,1.79,8.89
760,0.38,2.14,9.09
770,-0.03,2.45,9.32
780,-0.75,2.7,9.61
790,-1.33,3.21,9.79
800,-1.59,3.6,9.85
810,-2.41,3.79,9.84
820,-2.75,4.04,9.87
830,-3.11,4.27,10.0
840,-3.59,4.54,10.41
850,-4.36,4.68,11.22
860,-5.2,4.77,11.99
870,-5.84,4.84,12.53
880,-6.02,4.96,12.79
890,-6.01,5.19,12.39
900,-6.33,5.39,11.83
910,-6.91,5.38,11.53
920,-7.55,5.38,11.69
930,-8.05,5.66,12.29
940,-8.49,5.95,13.18
950,-8.88,6.13,13.69
960,-9.17,6.1,13.81
970,-9.45,5.86,13.52
980,-9.72,5.65,13.13
990,-9.77,5.59,12.76
1000,-9.69,5.57,12.49
