timestamp,x,y,z
0,-3.06,-2.35,9.57
10,-3.14,-2.38,9.48
20,-3.13,-2.38,9.43
30,-3.13,-2.31,9.41
40,-3.18,-2.31,9.43
50,-3.29,-2.33,9.45
60,-3.39,-2.32,9.46
70,-3.49,-2.28,9.42
80,-3.59,-2.29,9.41
90,-3.63,-2.29,9.38
100,-3.67,-2.34,9.32
110,-3.69,-2.38,9.28
120,-3.69,-2.35,9.24
130,-3.63,-2.29,9.2
140,-3.64,-2.24,9.18
150,-3.72,-2.18,9.2
160,-3.85,-2.13,9.28
170,-4.05,-1.98,9.39
180,-4.34,-1.82,9.47
190,-4.7,-1.69,9.59
200,-5.12,-1.53,9.72
210,-5.6,-1.31,9.84
220,-6.03,-1.19,9.86
230,-6.5,-1.03,9.87
240,-6.83,-0.94,9.79
250,-7.18,-0.83,9.76
260,-7.74,-0.68,9.82
270,-8.31,-0.64,9.85
280,-8.57,-0.63,9.68
290,-8.46,-0.74,9.53
300,-8.25,-0.97,9.41
310,-7.95,-1.21,9.24
320,-7.56,-1.34,9.07
330,-7.19,-1.46,8.79
340,-6.8,-1.48,8.65
350,-6.61,-1.4,8.75
360,-6.48,-1.35,8.88
370,-6.02,-1.3,9.01
380,-5.28,-1.14,9.17
390,-4.42,-1.19,9.36
400,-3.62,-1.18,9.6
410,-2.93,-1.1,9.71
420,-2.11,-0.98,9.7
430,-0.97,-0.87,9.65
440,0.16,-0.84,9.73
450,1.14,-0.79,9.9
460,1.93,-0.75,10.27
470,2.67,-0.68,10.6
480,3.66,-0.47,10.42
490,4.66,-0.11,10.19
500,5.6,-0.04,10.22
510,6.32,0.06,10.46
520,6.63,0.09,10.79
530,6.77,0.18,11.0
540,7.09,0.49,10.56
550,7.26,1.01,9.92
560,7.26,1.3,9.53
570,7.19,1.17,9.47
580,7.06,1.1,9.42
590,6.67,1.16,9.35
600,6.17,1.32,9.1
610,5.58,1.62,8.88
620,5.01,1.77,8.73
630,4.64,1.76,8.65
640,4.32,1.64,8.53
650,3.91,1.55,8.45
660,3.5,1.6,8.52
670,2.85,1.67,8.6
680,2.22,1.85,8.61
690,1.78,2.08,8.49
700,1.34,2.22,8.39
710,0.81,2.27,8.4
720,0.24,2.38,8.49
730,-0.54,2.45,8.7
740,-1.6,2.52,9.16
750,-2.45,2.71,9.23
760,-3.02,2.67,9.5
770,-3.47,2.53,9.82
780,-4.62,2.41,10.33
790,-4.97,3.0,10.3
800,-5.22,3.56,10.05
810,-6.11,3.43,10.12
820,-7.26,3.26,10.61
830,-8.98,3.42,10.93
840,-10.05,3.78,11.16
850,-10.87,4.5,11.32
860,-11.99,4.92,11.65
870,-13.31,4.96,12.08
880,-14.43,4.91,12.38
890,-15.16,4.77,12.43
900,-15.39,4.7,12.35
910,-15.33,4.52,12.18
920,-15.13,4.36,11.98
930,-14.82,4.14,11.74
940,-14.23,3.96,11.33
950,-13.49,4.07,11.01
960,-12.66,4.13,10.64
970,-11.77,4.24,10.38
980,-11.06,4.19,10.26
990,-10.53,4.05,10.22
1000,-10.15,3.96,10.0
