timestamp,x,y,z
0,-2.92,-2.45,10.16
10,-2.93,-2.43,10.14
20,-2.96,-2.45,10.07
30,-2.97,-2.47,10.01
40,-3.0,-2.46,9.94
50,-2.99,-2.44,9.9
60,-3.0,-2.44,9.85
70,-3.03,-2.44,9.8
80,-3.09,-2.44,9.76
90,-3.18,-2.43,9.77
100,-3.31,-2.45,9.72
110,-3.39,-2.46,9.65
120,-3.51,-2.43,9.55
130,-3.68,-2.37,9.5
140,-3.85,-2.28,9.39
150,-4.04,-2.18,9.26
160,-4.33,-2.08,9.21
170,-4.57,-1.96,9.2
180,-5.16,-1.86,9.37
190,-6.25,-1.56,9.33
200,-6.6,-2.12,9.38
210,-7.26,-2.17,9.11
220,-7.64,-2.06,8.73
230,-7.89,-2.0,8.36
240,-8.08,-2.15,7.86
250,-8.18,-2.31,7.44
260,-8.4,-2.59,7.38
270,-8.47,-2.6,7.43
280,-8.36,-2.33,7.77
290,-8.37,-2.22,8.11
300,-8.11,-2.0,8.32
310,-7.76,-1.73,8.43
320,-7.08,-1.6,8.18
330,-6.09,-1.43,7.93
340,-5.26,-1.39,8.12
350,-4.76,-1.41,8.41
360,-4.21,-1.33,8.57
370,-3.57,-1.3,8.66
380,-2.89,-1.27,8.74
390,-2.36,-1.29,9.05
400,-1.71,-1.2,9.3
410,-0.77,-0.99,9.27
420,0.39,-0.57,9.66
430,1.3,-0.1,10.14
440,2.23,0.36,10.61
450,3.26,0.87,11.11
460,3.96,1.36,11.74
470,4.77,1.8,12.08
480,5.83,2.21,12.08
490,6.78,2.41,12.22
500,7.52,2.52,12.46
510,7.97,2.66,12.47
520,8.29,2.71,12.23
530,8.4,2.71,11.94
540,8.46,2.72,11.64
550,8.43,2.72,11.25
560,8.09,2.65,10.99
570,7.75,2.4,10.72
580,7.13,2.02,10.35
590,6.49,1.73,9.92
600,5.55,1.53,9.51
610,4.91,1.42,9.02
620,4.57,1.33,8.49
630,4.24,1.29,7.92
640,4.06,1.09,7.53
650,3.96,0.88,7.3
660,3.83,0.8,7.23
670,3.68,0.89,7.21
680,3.39,1.25,7.14
690,3.05,1.65,7.17
700,2.83,1.87,7.38
710,2.53,1.77,7.8
720,2.25,1.87,7.99
730,1.92,1.97,7.99
740,1.46,2.1,8.17
750,1.06,2.33,8.68
760,0.4,2.49,9.1
770,-0.6,2.67,9.22
780,-1.36,3.02,9.38
790,-2.26,3.56,9.86
800,-3.19,4.02,10.76
810,-4.2,4.39,11.55
820,-4.81,4.59,11.68
830,-4.99,4.81,11.38
840,-5.34,4.94,10.96
850,-5.94,4.69,10.6
860,-6.68,4.3,10.65
870,-7.41,4.17,10.98
880,-7.64,4.53,11.48
890,-7.92,4.86,12.4
900,-8.26,4.84,13.34
910,-8.73,4.36,13.92
920,-8.93,4.27,13.7
930,-8.77,4.98,12.78
940,-8.68,5.45,12.02
950,-9.15,5.78,11.91
960,-9.78,6.05,12.27
970,-10.21,6.04,12.77
980,-10.29,5.75,12.99
990,-9.82,5.58,12.73
1000,-9.11,5.5,12.14
