timestamp,x,y,z
0,-3.21,-3.19,10.21
10,-3.25,-3.16,10.26
20,-3.25,-3.18,10.22
30,-3.27,-3.19,10.09
40,-3.28,-3.17,10.0
50,-3.26,-3.31,9.86
60,-3.26,-3.22,9.76
70,-3.28,-3.21,9.72
80,-3.27,-3.19,9.64
90,-3.28,-3.11,9.55
100,-3.34,-3.04,9.47
110,-3.45,-2.95,9.45
120,-3.55,-2.87,9.36
130,-3.63,-2.8,9.22
140,-3.78,-2.76,8.99
150,-3.93,-2.78,8.83
160,-4.09,-2.8,8.57
170,-4.24,-2.83,8.25
180,-4.48,-2.93,7.96
190,-4.86,-2.94,7.82
200,-5.47,-2.63,7.66
210,-5.79,-2.93,7.78
220,-6.44,-2.84,7.65
230,-6.85,-2.71,7.59
240,-7.15,-2.74,7.57
250,-7.48,-2.87,7.46
260,-7.58,-3.15,7.39
270,-7.64,-3.4,7.3
280,-7.59,-3.38,7.09
290,-7.64,-3.13,7.16
300,-7.81,-2.93,7.49
310,-7.89,-2.65,8.03
320,-7.67,-2.39,8.64
330,-6.97,-2.06,9.29
340,-6.4,-1.86,9.47
350,-5.61,-1.62,9.33
360,-4.54,-1.27,9.21
370,-3.69,-1.01,9.22
380,-2.77,-0.81,9.26
390,-1.62,-0.64,9.55
400,-0.45,-0.47,9.97
410,0.53,-0.32,10.32
420,1.55,-0.21,10.61
430,2.6,-0.15,10.69
440,3.53,-0.14,10.78
450,4.31,-0.17,10.87
460,4.97,-0.13,10.87
470,5.26,-0.23,10.75
480,5.67,-0.17,10.64
490,6.03,-0.12,10.59
500,5.96,-0.11,10.66
510,6.32,-0.05,10.74
520,6.62,-0.04,10.71
530,6.55,-0.05,10.64
540,6.43,-0.0,10.58
550,6.4,0.13,10.53
560,6.2,0.26,10.44
570,6.11,0.41,10.22
580,5.94,0.61,9.87
590,5.68,0.71,9.53
600,5.37,0.84,9.11
610,5.09,0.94,8.67
620,4.82,0.97,8.27
630,4.52,0.85,7.95
640,4.14,0.67,7.77
650,4.06,0.49,7.43
660,4.0,0.42,7.18
670,3.66,0.45,7.16
680,3.27,0.71,7.32
690,2.71,1.1,7.57
700,2.32,1.33,7.85
710,1.69,1.6,8.0
720,1.1,1.94,8.13
730,0.13,2.5,8.06
740,-0.4,2.49,8.0
750,-1.11,2.81,7.88
760,-1.72,3.16,8.21
770,-2.14,3.34,8.76
780,-2.73,3.53,9.59
790,-3.51,3.73,10.44
800,-3.9,3.87,11.07
810,-4.52,4.2,11.41
820,-5.0,4.36,11.3
830,-4.84,4.53,10.89
840,-4.55,4.62,10.5
850,-4.4,4.75,10.52
860,-4.79,5.07,11.16
870,-5.63,5.45,12.16
880,-6.51,5.97,13.11
890,-7.14,6.51,13.57
900,-7.6,7.02,13.7
910,-8.19,7.42,13.74
920,-8.9,7.65,13.91
930,-9.61,7.57,14.12
940,-9.79,7.44,14.05
950,-9.76,7.21,13.88
960,-9.65,6.92,13.52
970,-9.46,6.69,12.93
980,-9.14,6.5,12.2
990,-8.84,6.38,11.64
1000,-8.59,6.34,11.35
