timestamp,x,y,z
0,-3.26,-0.13,10.28
10,-3.34,-0.21,10.1
20,-3.36,-0.25,9.81
30,-3.44,-0.25,9.54
40,-3.56,-0.37,9.33
50,-3.69,-0.4,9.22
60,-3.82,-0.38,9.12
70,-4.09,-0.43,9.04
80,-4.36,-0.44,9.02
90,-4.61,-0.5,8.99
100,-4.92,-0.51,9.02
110,-5.13,-0.44,8.99
120,-5.19,-0.41,8.91
130,-5.32,-0.53,8.88
140,-5.5,-0.54,8.75
150,-5.69,-0.38,8.61
160,-5.87,-0.09,8.6
170,-6.13,0.26,8.92
180,-6.64,0.48,9.42
190,-7.14,0.79,9.78
200,-7.4,1.08,9.84
210,-7.52,1.29,9.71
220,-7.51,1.4,9.51
230,-7.44,1.36,9.18
240,-7.37,1.14,8.8
250,-7.47,0.95,8.52
260,-7.77,0.89,8.24
270,-8.07,0.92,7.96
280,-8.34,0.94,8.02
290,-8.72,0.93,8.31
300,-8.92,0.96,8.54
310,-8.93,0.92,8.59
320,-8.7,0.93,8.35
330,-8.24,0.96,8.05
340,-7.62,1.05,7.76
350,-6.89,1.12,7.51
360,-5.98,1.14,7.4
370,-5.15,1.02,7.35
380,-4.41,0.9,7.49
390,-3.82,0.93,7.82
400,-3.17,1.1,8.31
410,-2.4,1.3,8.83
420,-1.53,1.42,9.3
430,-0.32,1.59,9.55
440,0.91,1.69,9.64
450,2.02,1.74,9.71
460,3.22,1.81,9.93
470,4.14,1.83,10.35
480,4.6,1.77,11.05
490,5.3,1.92,11.57
500,6.37,2.09,11.79
510,6.65,2.2,12.05
520,6.89,2.41,12.37
530,7.52,2.5,12.53
540,8.14,2.53,12.42
550,8.47,2.6,12.23
560,8.68,2.72,12.07
570,8.86,2.67,12.02
580,8.78,2.58,11.94
590,8.53,2.56,11.64
600,8.09,2.58,11.14
610,7.58,2.51,10.38
620,7.08,2.32,9.62
630,6.41,2.12,9.24
640,5.62,2.02,9.02
650,4.82,2.0,8.86
660,4.29,2.12,8.56
670,3.9,2.26,8.25
680,3.5,2.54,7.95
690,3.12,2.89,7.82
700,2.62,3.3,7.85
710,2.07,3.32,8.16
720,1.44,3.96,7.67
730,0.55,4.2,7.46
740,-0.39,4.14,7.87
750,-1.18,4.21,8.31
760,-1.97,4.09,8.71
770,-2.74,4.04,8.91
780,-3.49,4.08,8.97
790,-4.54,4.15,8.95
800,-5.7,4.31,9.01
810,-6.46,4.66,9.19
820,-7.48,5.01,9.52
830,-8.57,5.11,9.85
840,-10.13,5.04,10.13
850,-11.37,5.03,10.15
860,-11.98,5.1,10.24
870,-12.46,5.27,10.52
880,-12.79,5.33,10.76
890,-13.12,5.22,10.74
900,-13.16,5.2,10.51
910,-12.99,5.23,10.15
920,-12.72,5.28,9.87
930,-12.52,5.31,9.71
940,-12.5,5.27,9.57
950,-12.52,5.2,9.4
960,-12.56,5.19,9.28
970,-12.39,5.19,9.04
980,-12.11,5.11,8.82
990,-11.74,4.91,8.64
1000,-11.3,4.75,8.33
