timestamp,x,y,z
0,-2.13,-3.95,9.54
10,-2.15,-3.92,9.5
20,-2.15,-3.86,9.48
30,-2.18,-3.86,9.42
40,-2.21,-3.79,9.43
50,-2.2,-3.75,9.47
60,-2.18,-3.78,9.43
70,-2.16,-3.83,9.44
80,-2.12,-3.88,9.46
90,-2.09,-3.9,9.41
100,-2.05,-3.95,9.41
110,-2.08,-3.92,9.42
120,-2.2,-3.86,9.41
130,-2.32,-3.83,9.43
140,-2.45,-3.81,9.39
150,-2.61,-3.83,9.37
160,-2.83,-3.82,9.33
170,-3.02,-3.85,9.26
180,-3.27,-3.85,9.25
190,-3.67,-3.83,9.29
200,-4.08,-3.79,9.24
210,-4.32,-3.74,9.15
220,-4.54,-3.68,9.05
230,-4.8,-3.63,9.05
240,-5.28,-3.65,9.03
250,-5.82,-3.67,8.93
260,-6.26,-3.69,8.95
270,-6.6,-3.6,9.04
280,-7.04,-3.46,9.15
290,-7.54,-3.34,9.33
300,-7.75,-3.31,9.42
310,-7.52,-3.39,9.55
320,-7.38,-3.36,9.83
330,-7.57,-3.2,10.08
340,-7.52,-3.05,10.23
350,-7.0,-2.93,10.16
360,-6.28,-2.78,10.13
370,-5.32,-2.69,9.93
380,-4.41,-2.56,9.57
390,-3.81,-2.39,9.23
400,-3.17,-2.1,9.26
410,-2.82,-1.86,9.46
420,-2.35,-1.7,9.65
430,-1.58,-1.5,9.82
440,-0.71,-1.26,9.97
450,0.01,-1.04,10.07
460,0.55,-0.97,10.15
470,1.03,-0.96,10.29
480,1.6,-1.05,10.28
490,2.02,-1.21,10.21
500,2.65,-1.22,10.09
510,3.36,-1.06,10.08
520,4.02,-0.95,10.17
530,4.36,-0.99,10.24
540,4.72,-1.2,10.32
550,5.16,-1.31,10.25
560,5.36,-1.31,10.16
570,5.55,-1.28,9.97
580,5.71,-1.35,9.64
590,5.76,-1.44,9.42
600,5.7,-1.55,9.17
610,5.58,-1.56,8.91
620,5.39,-1.5,8.48
630,5.39,-1.59,8.08
640,5.37,-1.66,7.54
650,5.26,-1.74,6.88
660,5.21,-1.78,6.59
670,5.01,-1.83,6.58
680,4.72,-1.9,6.66
690,4.5,-1.72,6.73
700,4.28,-1.48,6.8
710,4.07,-1.07,7.11
720,3.82,-1.13,7.45
730,3.73,-1.4,7.56
740,3.17,-1.03,7.94
750,3.04,-0.44,8.49
760,2.75,-0.43,8.37
770,1.82,-0.19,8.49
780,1.0,0.27,9.03
790,0.33,0.86,9.34
800,-0.21,1.3,9.45
810,-0.62,1.73,9.3
820,-0.99,2.16,8.88
830,-1.82,2.54,8.93
840,-3.34,3.3,9.56
850,-4.33,3.71,10.07
860,-4.61,3.86,10.48
870,-4.05,4.62,10.37
880,-4.13,5.31,10.95
890,-5.04,5.77,11.61
900,-6.16,5.81,11.84
910,-7.17,5.57,11.89
920,-7.85,5.29,11.91
930,-8.2,5.07,12.23
940,-8.19,4.69,12.37
950,-8.07,4.32,12.07
960,-7.9,4.16,11.59
970,-7.81,4.6,11.11
980,-7.81,5.21,10.98
990,-8.11,5.65,11.21
1000,-8.45,6.02,11.56
