timestamp,x,y,z
0,-3.17,-4.8,8.86
10,-3.21,-4.78,8.79
20,-3.22,-4.8,8.8
30,-3.18,-4.72,8.8
40,-3.21,-4.76,8.85
50,-3.2,-4.76,8.82
60,-3.14,-4.76,8.76
70,-3.16,-4.77,8.73
80,-3.21,-4.75,8.74
90,-3.31,-4.72,8.77
100,-3.32,-4.65,8.69
110,-3.27,-4.52,8.61
120,-3.31,-4.42,8.52
130,-3.34,-4.39,8.4
140,-3.27,-4.34,8.18
150,-3.18,-4.3,7.93
160,-3.09,-4.27,7.71
170,-3.08,-4.23,7.42
180,-3.09,-4.21,7.11
190,-3.07,-4.16,6.73
200,-3.08,-4.1,6.41
210,-3.02,-3.88,6.11
220,-2.94,-3.59,5.75
230,-2.96,-3.37,5.39
240,-3.1,-3.02,5.11
250,-3.08,-2.68,4.57
260,-3.43,-2.54,4.33
270,-3.47,-2.59,4.09
280,-3.66,-2.56,3.74
290,-3.91,-2.49,3.47
300,-3.89,-2.43,3.27
310,-3.86,-2.16,3.18
320,-3.78,-1.75,3.27
330,-3.45,-1.3,3.4
340,-3.25,-0.97,3.61
350,-3.14,-0.68,4.02
360,-3.13,-0.57,4.54
370,-3.23,-0.38,5.21
380,-3.43,-0.22,5.9
390,-3.44,-0.03,6.41
400,-3.43,0.4,6.82
410,-3.49,0.79,7.35
420,-3.82,1.19,7.92
430,-4.18,1.68,8.53
440,-4.43,2.12,8.96
450,-4.34,2.87,9.37
460,-4.25,3.31,10.08
470,-4.21,3.83,10.68
480,-3.78,4.53,11.23
490,-3.36,5.05,12.03
500,-3.37,5.32,12.87
510,-3.29,5.75,13.74
520,-3.16,6.36,14.53
530,-2.78,6.9,15.17
540,-2.84,7.37,15.81
550,-3.15,7.64,16.38
560,-3.42,7.84,16.77
570,-3.6,8.0,17.0
580,-3.65,8.11,17.04
590,-3.64,8.2,17.11
600,-3.68,8.11,17.23
610,-3.62,8.03,17.27
620,-3.44,7.92,17.21
630,-3.27,7.77,17.04
640,-3.21,7.62,16.86
650,-3.23,7.47,16.58
660,-3.32,7.41,16.31
670,-3.46,7.41,16.03
680,-3.5,7.53,15.8
690,-3.81,7.55,15.65
700,-4.09,7.49,15.67
710,-4.34,7.3,15.56
720,-4.22,7.02,15.36
730,-3.84,6.75,15.18
740,-3.35,6.53,15.01
750,-2.9,6.34,14.78
760,-2.4,6.31,14.62
770,-1.94,6.21,14.37
780,-1.45,6.17,14.04
790,-1.08,5.83,13.84
800,-0.77,5.45,13.52
810,-0.51,5.03,13.17
820,-0.55,4.55,13.0
830,-0.62,4.02,12.71
840,-0.46,3.65,12.37
850,-0.11,3.16,11.86
860,-0.01,2.8,11.17
870,-0.14,2.26,10.59
880,-0.28,1.84,9.89
890,-0.27,1.36,9.13
900,-0.35,0.7,8.63
910,-0.44,0.2,7.83
920,-0.21,-0.15,7.05
930,-0.08,-0.55,6.35
940,-0.19,-0.97,5.69
950,-0.13,-1.38,5.11
960,-0.14,-1.83,4.35
970,0.47,-2.43,3.39
980,0.14,-2.95,2.94
990,0.86,-3.56,2.43
1000,0.22,-3.91,2.21
