timestamp,x,y,z
0,-3.8,-4.61,7.73
10,-3.75,-4.57,7.62
20,-3.7,-4.47,7.51
30,-3.56,-4.36,7.46
40,-3.46,-4.23,7.42
50,-3.33,-4.13,7.23
60,-3.15,-4.01,7.1
70,-3.01,-3.87,6.87
80,-2.85,-3.72,6.62
90,-2.81,-3.54,6.44
100,-2.81,-3.33,6.11
110,-2.83,-3.13,5.69
120,-2.91,-2.93,5.29
130,-2.97,-2.76,4.8
140,-3.1,-2.64,4.37
150,-3.17,-2.51,4.0
160,-3.18,-2.35,3.63
170,-3.14,-2.3,3.22
180,-3.14,-2.3,2.86
190,-3.14,-2.13,2.55
200,-3.15,-1.86,2.26
210,-3.15,-1.52,2.05
220,-3.26,-1.15,2.1
230,-3.53,-0.79,2.67
240,-3.76,-0.38,3.44
250,-3.96,-0.25,4.24
260,-4.15,-0.18,4.73
270,-4.23,0.11,4.99
280,-4.37,0.58,5.4
290,-4.49,1.16,6.0
300,-4.56,1.91,6.69
310,-4.55,2.47,7.6
320,-4.3,2.94,8.43
330,-4.02,3.62,9.26
340,-3.98,4.2,10.82
350,-4.27,4.58,12.84
360,-4.56,5.0,14.83
370,-4.56,5.33,16.41
380,-4.48,5.52,17.65
390,-4.36,5.64,18.43
400,-4.17,5.66,18.88
410,-3.85,5.65,19.03
420,-3.47,5.88,19.16
430,-2.94,6.03,19.36
440,-2.95,6.01,19.78
450,-3.02,6.02,20.37
460,-3.26,6.12,20.87
470,-3.41,6.2,21.11
480,-3.22,6.22,21.02
490,-3.08,6.2,20.84
500,-3.16,6.16,20.72
510,-3.34,6.11,20.57
520,-3.72,6.0,20.43
530,-4.15,5.89,20.26
540,-4.39,5.85,20.0
550,-4.36,5.89,19.64
560,-4.43,5.88,19.27
570,-4.45,5.81,18.87
580,-4.51,5.61,18.37
590,-4.4,5.32,17.73
600,-4.24,4.99,16.94
610,-3.99,4.65,16.01
620,-3.7,4.38,15.2
630,-3.48,4.16,14.38
640,-3.18,3.89,13.51
650,-2.9,3.53,12.56
660,-2.52,3.08,11.56
670,-2.13,2.54,10.56
680,-1.89,2.08,9.81
690,-1.64,1.61,9.0
700,-1.42,1.07,8.15
710,-1.02,0.51,7.3
720,-0.68,-0.0,6.49
730,-0.31,-0.43,5.67
740,0.02,-0.94,4.88
750,0.28,-1.36,4.01
760,0.54,-1.78,3.23
770,0.79,-2.21,2.61
780,0.98,-2.5,2.29
790,1.17,-2.81,2.08
800,1.2,-3.02,1.96
810,1.3,-3.14,1.92
820,1.4,-3.35,2.0
830,1.5,-3.59,1.98
840,1.59,-3.86,2.02
850,1.6,-4.0,2.07
860,1.66,-4.2,2.06
870,1.63,-4.38,2.15
880,1.51,-4.58,2.24
890,1.28,-4.8,2.44
900,1.0,-5.02,2.77
910,0.62,-5.23,3.23
920,0.19,-5.43,3.69
930,-0.28,-5.63,4.21
940,-0.57,-5.85,4.7
950,-0.84,-5.94,5.16
960,-1.12,-6.03,5.66
970,-1.34,-6.08,6.13
980,-1.54,-6.04,6.68
990,-1.77,-6.01,7.32
1000,-1.99,-5.98,7.9
