timestamp,x,y,z
0,-3.63,-4.91,8.49
10,-3.68,-4.8,8.4
20,-3.77,-4.72,8.28
30,-3.8,-4.58,8.13
40,-3.77,-4.43,7.9
50,-3.75,-4.32,7.71
60,-3.66,-4.22,7.47
70,-3.53,-4.15,7.17
80,-3.38,-4.06,6.94
90,-3.26,-3.97,6.64
100,-3.19,-3.9,6.26
110,-3.17,-3.88,5.83
120,-3.18,-3.93,5.37
130,-3.18,-4.0,5.0
140,-3.16,-4.03,4.6
150,-3.14,-3.95,4.17
160,-3.16,-3.79,3.72
170,-3.25,-3.5,3.24
180,-3.25,-3.23,2.81
190,-3.25,-2.87,2.43
200,-3.18,-2.59,2.18
210,-3.28,-2.27,1.98
220,-3.39,-2.06,1.85
230,-3.56,-1.81,1.79
240,-3.79,-1.65,1.59
250,-3.98,-1.53,1.46
260,-4.21,-1.4,1.54
270,-4.28,-1.21,2.02
280,-4.21,-0.99,3.1
290,-4.13,-0.62,4.41
300,-4.14,-0.24,5.34
310,-4.25,0.18,5.98
320,-4.24,0.56,6.55
330,-4.18,0.91,7.0
340,-4.34,1.07,7.55
350,-4.64,1.2,8.02
360,-4.6,1.52,8.37
370,-4.44,1.92,9.24
380,-4.74,2.38,10.45
390,-4.97,2.94,11.99
400,-4.65,3.76,13.48
410,-4.47,4.49,14.77
420,-4.71,5.0,16.12
430,-5.44,5.23,17.48
440,-5.24,5.71,18.09
450,-4.85,6.54,18.33
460,-4.34,7.21,18.52
470,-3.97,7.41,19.25
480,-4.19,7.45,20.54
490,-4.13,7.46,21.86
500,-3.93,7.36,22.8
510,-3.91,7.27,23.02
520,-4.23,7.09,22.91
530,-4.64,6.51,23.49
540,-4.62,7.31,21.76
550,-4.61,6.89,21.61
560,-4.53,7.18,21.16
570,-4.28,6.97,21.14
580,-4.7,6.69,21.32
590,-5.11,6.39,21.13
600,-5.36,6.09,20.51
610,-5.26,5.81,19.5
620,-4.81,5.49,18.21
630,-4.23,5.16,16.92
640,-3.77,4.68,15.68
650,-3.4,4.09,14.46
660,-3.31,3.48,13.28
670,-2.96,2.76,12.32
680,-2.66,2.25,11.35
690,-2.23,1.7,10.52
700,-1.94,1.28,9.67
710,-1.6,0.85,8.71
720,-1.2,0.43,7.72
730,-0.91,-0.08,6.74
740,-0.64,-0.53,5.83
750,-0.34,-0.88,4.94
760,-0.1,-1.15,4.19
770,0.13,-1.46,3.51
780,0.41,-1.74,2.66
790,0.65,-2.04,1.9
800,0.59,-2.46,1.71
810,0.49,-2.79,1.73
820,0.48,-2.96,1.73
830,0.55,-3.18,1.72
840,0.62,-3.46,1.86
850,0.69,-3.72,1.99
860,0.73,-3.98,2.19
870,0.63,-4.24,2.32
880,0.46,-4.44,2.47
890,0.29,-4.56,2.68
900,0.09,-4.71,2.96
910,-0.23,-4.98,3.32
920,-0.66,-5.21,3.75
930,-1.0,-5.37,4.2
940,-1.26,-5.56,4.65
950,-1.44,-5.72,5.07
960,-1.59,-5.82,5.48
970,-1.79,-5.94,5.79
980,-2.03,-5.97,5.99
990,-2.08,-5.94,6.24
1000,-2.24,-6.0,6.67
