timestamp,x,y,z
0,-4.07,-5.01,8.79
10,-4.01,-5.01,8.82
20,-3.99,-5.04,8.82
30,-3.96,-5.06,8.84
40,-3.91,-5.03,8.77
50,-3.99,-5.04,8.72
60,-3.99,-5.02,8.69
70,-4.01,-4.98,8.65
80,-3.99,-4.98,8.59
90,-3.98,-5.02,8.6
100,-3.99,-5.04,8.56
110,-3.98,-5.0,8.49
120,-3.98,-4.97,8.42
130,-4.0,-4.91,8.36
140,-4.01,-4.88,8.24
150,-4.03,-4.82,8.15
160,-3.99,-4.78,8.05
170,-3.96,-4.73,7.86
180,-3.93,-4.73,7.73
190,-3.94,-4.73,7.53
200,-3.92,-4.68,7.28
210,-3.94,-4.68,6.99
220,-3.95,-4.64,6.68
230,-3.95,-4.58,6.37
240,-3.86,-4.47,6.04
250,-3.76,-4.29,5.81
260,-3.63,-4.14,5.57
270,-3.74,-4.04,5.36
280,-3.81,-3.9,5.03
290,-3.97,-3.66,4.56
300,-4.19,-3.44,4.17
310,-4.36,-3.11,3.77
320,-4.48,-2.67,3.35
330,-4.43,-2.44,3.09
340,-4.37,-2.26,2.7
350,-4.03,-2.02,2.46
360,-3.91,-1.88,2.12
370,-3.64,-1.5,2.05
380,-3.62,-1.1,2.29
390,-3.87,-0.8,2.69
400,-4.06,-0.28,3.24
410,-4.08,-0.08,3.91
420,-4.27,0.11,4.67
430,-4.39,0.26,5.57
440,-4.61,0.32,6.27
450,-4.62,0.61,6.76
460,-4.37,1.09,7.17
470,-4.53,1.5,7.63
480,-4.47,2.07,8.22
490,-4.41,2.99,8.69
500,-4.26,3.56,9.41
510,-4.19,4.13,10.17
520,-3.79,4.83,10.63
530,-3.15,5.49,11.24
540,-2.8,5.89,12.06
550,-3.08,6.08,12.7
560,-2.88,6.47,13.59
570,-2.51,6.8,14.31
580,-2.28,7.3,14.75
590,-2.26,7.68,15.26
600,-2.18,8.05,15.67
610,-2.1,8.53,15.74
620,-2.28,8.65,15.73
630,-2.2,8.8,15.75
640,-2.44,8.62,15.66
650,-2.62,8.52,15.66
660,-2.69,8.49,15.73
670,-2.83,8.36,15.75
680,-3.04,8.24,15.72
690,-3.22,8.18,15.78
700,-3.34,8.1,15.79
710,-3.45,8.19,15.72
720,-3.46,8.33,15.6
730,-3.39,8.45,15.48
740,-3.36,8.5,15.4
750,-3.23,8.55,15.26
760,-2.99,8.34,15.04
770,-3.16,8.02,14.9
780,-2.97,7.69,14.78
790,-2.82,7.45,14.58
800,-2.74,7.07,14.52
810,-2.77,6.75,14.44
820,-2.75,6.51,14.25
830,-2.55,6.28,14.0
840,-2.41,6.06,13.61
850,-2.1,5.84,13.06
860,-1.81,5.38,12.78
870,-1.75,4.87,12.42
880,-1.55,4.43,12.05
890,-1.32,3.98,11.57
900,-1.19,3.34,11.15
910,-1.19,2.61,10.7
920,-1.23,2.0,10.23
930,-1.17,1.51,9.67
940,-1.34,1.21,9.05
950,-1.46,1.03,8.26
960,-1.44,0.7,7.52
970,-1.79,0.17,7.03
980,-1.69,-0.37,6.87
990,-1.31,-1.07,6.74
1000,-1.77,-1.45,6.45
