timestamp,x,y,z
0,-3.45,-4.72,8.79
10,-3.5,-4.67,8.81
20,-3.56,-4.63,8.79
30,-3.56,-4.58,8.67
40,-3.57,-4.58,8.59
50,-3.58,-4.57,8.5
60,-3.54,-4.53,8.38
70,-3.5,-4.52,8.21
80,-3.46,-4.47,8.07
90,-3.43,-4.45,7.9
100,-3.42,-4.45,7.75
110,-3.48,-4.42,7.56
120,-3.51,-4.4,7.3
130,-3.51,-4.32,6.98
140,-3.52,-4.25,6.59
150,-3.54,-4.16,6.16
160,-3.41,-3.97,5.67
170,-3.33,-3.79,5.3
180,-3.25,-3.49,4.96
190,-3.14,-3.23,4.59
200,-2.84,-3.01,4.3
210,-2.56,-2.83,3.96
220,-2.48,-2.65,3.59
230,-2.69,-2.69,3.23
240,-2.89,-2.6,2.8
250,-2.94,-2.29,2.45
260,-2.93,-1.94,2.28
270,-3.06,-1.65,2.43
280,-3.21,-1.29,2.72
290,-3.29,-0.94,3.13
300,-3.58,-0.62,3.72
310,-3.68,-0.15,4.27
320,-3.64,0.18,4.97
330,-3.88,0.31,5.94
340,-4.02,0.54,6.71
350,-4.11,0.79,7.43
360,-4.23,1.09,8.13
370,-4.2,1.36,8.73
380,-4.45,1.64,9.4
390,-4.2,1.87,9.84
400,-4.04,2.45,10.09
410,-4.38,2.94,10.77
420,-4.53,3.46,11.43
430,-4.67,3.88,12.18
440,-4.55,4.36,13.15
450,-4.38,4.47,14.13
460,-4.45,4.72,15.12
470,-4.53,4.92,15.96
480,-4.5,5.01,16.65
490,-4.48,5.2,17.19
500,-4.67,5.3,17.5
510,-4.79,5.33,17.73
520,-4.8,5.43,17.86
530,-4.91,5.53,17.9
540,-4.94,5.46,17.93
550,-4.9,5.57,17.77
560,-4.83,5.65,17.65
570,-4.7,5.56,17.55
580,-4.62,5.41,17.51
590,-4.45,5.32,17.34
600,-4.36,5.23,17.2
610,-4.36,5.07,17.04
620,-4.41,4.9,16.84
630,-4.43,4.68,16.44
640,-4.33,4.41,16.01
650,-4.34,4.3,15.62
660,-4.36,4.22,15.2
670,-4.19,4.18,14.85
680,-3.91,4.03,14.45
690,-3.59,3.91,14.14
700,-3.22,3.65,13.82
710,-3.18,3.55,13.47
720,-2.94,3.33,13.14
730,-2.43,3.29,12.83
740,-1.77,3.24,12.6
750,-1.3,2.87,12.48
760,-0.9,2.63,12.47
770,-0.51,2.24,12.67
780,-0.26,1.86,12.59
790,0.21,1.65,12.25
800,0.39,1.52,11.82
810,0.51,1.33,11.36
820,0.69,1.15,10.93
830,0.5,0.69,10.44
840,0.51,0.46,9.89
850,0.64,0.04,9.62
860,0.31,-0.55,8.86
870,0.33,-0.76,7.97
880,0.54,-1.18,7.0
890,0.59,-1.87,6.24
900,0.5,-2.29,5.73
910,0.68,-2.83,5.09
920,0.51,-3.03,4.71
930,1.4,-3.59,4.08
940,0.65,-4.08,3.7
950,0.85,-4.7,3.66
960,0.31,-4.96,3.65
970,0.32,-5.31,3.55
980,0.3,-5.64,3.54
990,0.56,-5.71,3.02
1000,0.19,-5.85,2.53
