timestamp,x,y,z
0,-2.64,-3.66,9.68
10,-2.64,-3.64,9.66
20,-2.61,-3.54,9.64
30,-2.62,-3.47,9.62
40,-2.6,-3.48,9.64
50,-2.6,-3.52,9.65
60,-2.62,-3.53,9.57
70,-2.66,-3.51,9.47
80,-2.67,-3.48,9.41
90,-2.68,-3.48,9.35
100,-2.76,-3.44,9.25
110,-2.72,-3.38,9.11
120,-2.7,-3.33,8.94
130,-2.7,-3.3,8.75
140,-2.7,-3.33,8.53
150,-2.68,-3.34,8.19
160,-2.66,-3.27,7.9
170,-2.69,-3.2,7.55
180,-2.73,-3.16,7.25
190,-2.92,-3.01,6.92
200,-3.14,-2.79,6.62
210,-3.2,-2.54,6.18
220,-3.31,-2.38,5.81
230,-3.45,-2.3,5.37
240,-3.76,-2.22,5.06
250,-3.36,-2.02,4.51
260,-3.69,-1.8,4.09
270,-3.57,-1.56,3.92
280,-3.41,-1.15,3.7
290,-3.33,-1.03,3.48
300,-3.24,-0.81,3.65
310,-3.23,-0.59,3.89
320,-3.45,-0.44,4.4
330,-3.49,-0.21,4.92
340,-3.58,0.09,5.27
350,-3.72,0.75,5.56
360,-3.73,1.02,6.15
370,-3.87,1.35,6.86
380,-3.85,1.72,7.45
390,-3.88,2.24,8.16
400,-3.75,2.91,9.01
410,-3.51,3.48,9.77
420,-3.34,3.96,10.24
430,-3.45,4.29,10.78
440,-3.25,4.73,11.27
450,-2.9,5.21,11.61
460,-2.91,5.52,12.05
470,-2.83,5.9,12.67
480,-2.43,6.44,12.96
490,-2.41,6.88,13.42
500,-2.59,7.11,14.14
510,-2.55,7.45,14.83
520,-2.4,7.83,15.34
530,-2.68,8.15,15.86
540,-2.72,8.23,16.3
550,-2.8,8.32,16.58
560,-2.91,8.41,16.79
570,-2.74,8.76,16.76
580,-2.88,8.85,16.8
590,-2.87,9.0,16.86
600,-2.83,9.16,16.82
610,-2.8,9.26,16.84
620,-2.69,9.17,16.86
630,-2.86,9.05,16.89
640,-2.86,8.95,16.86
650,-2.71,8.77,16.93
660,-2.67,8.65,16.73
670,-2.33,8.65,16.77
680,-2.16,8.55,16.71
690,-1.96,8.39,16.44
700,-1.71,8.03,16.11
710,-1.52,7.56,15.87
720,-1.39,7.06,15.44
730,-1.1,6.38,14.84
740,-0.74,5.76,14.38
750,-0.66,5.26,13.98
760,-0.62,5.05,13.54
770,-0.21,4.73,12.89
780,-0.08,4.21,12.34
790,-0.24,3.56,11.81
800,-0.41,3.01,11.23
810,-0.27,2.54,10.48
820,-0.05,2.17,9.86
830,0.04,1.41,9.14
840,0.08,0.9,8.53
850,0.16,0.48,7.92
860,0.37,0.01,6.92
870,0.76,-0.58,6.06
880,0.28,-1.36,5.32
890,-0.17,-1.95,4.89
900,0.42,-2.27,4.19
910,0.21,-2.59,3.76
920,0.76,-3.06,3.39
930,0.48,-3.29,3.11
940,0.74,-3.68,2.91
950,0.67,-4.08,2.56
960,0.68,-4.47,2.14
970,0.62,-4.74,1.75
980,0.65,-5.08,1.37
990,0.51,-5.45,1.21
1000,0.24,-5.82,1.11
