timestamp,x,y,z
0,-3.52,-2.46,7.84
10,-3.58,-2.41,7.9
20,-3.62,-2.35,7.84
30,-3.65,-2.22,7.69
40,-3.62,-2.22,7.44
50,-3.55,-2.43,7.2
60,-3.48,-2.63,6.87
70,-3.48,-2.77,6.54
80,-3.54,-2.84,6.14
90,-3.65,-2.84,5.74
100,-3.67,-2.81,5.38
110,-3.68,-2.73,5.02
120,-3.71,-2.57,4.66
130,-3.76,-2.26,4.31
140,-3.86,-1.86,4.01
150,-4.0,-1.41,3.98
160,-4.09,-0.88,4.1
170,-4.22,-0.28,4.32
180,-4.19,0.34,4.51
190,-4.04,0.91,4.52
200,-3.96,1.41,4.3
210,-3.9,1.84,3.88
220,-3.91,2.22,3.48
230,-4.05,2.56,3.16
240,-4.24,2.62,3.11
250,-4.36,2.57,3.7
260,-4.37,2.7,4.84
270,-4.34,2.82,5.98
280,-4.05,2.98,6.52
290,-3.64,3.32,6.6
300,-3.25,3.68,6.87
310,-2.81,4.24,7.62
320,-2.34,5.01,8.73
330,-1.98,5.83,10.28
340,-1.63,6.65,12.01
350,-1.24,7.51,13.53
360,-1.26,8.44,15.15
370,-1.39,9.08,17.49
380,-2.1,9.54,18.96
390,-2.38,10.23,19.93
400,-1.93,10.7,20.35
410,-1.33,10.75,20.74
420,-1.32,10.44,21.43
430,-1.48,10.24,21.74
440,-1.7,10.15,22.35
450,-1.62,10.12,22.7
460,-1.52,10.08,22.97
470,-1.32,10.03,22.7
480,-1.23,9.94,22.29
490,-0.99,9.81,21.93
500,-1.07,9.63,21.93
510,-1.71,9.4,22.08
520,-1.87,9.29,21.72
530,-2.23,9.12,21.23
540,-2.61,8.89,20.52
550,-2.42,8.75,19.56
560,-2.05,8.58,18.77
570,-1.69,8.26,18.02
580,-1.37,7.86,17.41
590,-1.36,7.48,17.12
600,-1.49,7.14,16.77
610,-1.58,6.8,15.77
620,-1.52,6.34,14.36
630,-1.2,5.89,12.78
640,-0.73,5.33,11.06
650,-0.54,4.52,9.72
660,-0.58,3.64,8.54
670,-0.72,2.66,7.26
680,-0.49,1.9,6.35
690,-0.23,1.2,5.51
700,-0.16,0.61,4.92
710,-0.14,0.23,4.49
720,0.12,-0.2,4.37
730,0.33,-0.66,3.79
740,0.5,-0.9,3.27
750,0.87,-1.26,2.77
760,0.98,-1.68,2.16
770,1.15,-2.13,1.77
780,1.13,-2.39,1.37
790,1.27,-2.66,1.22
800,1.44,-2.94,0.99
810,1.46,-3.15,0.67
820,1.54,-3.34,0.45
830,1.58,-3.62,0.32
840,1.51,-3.95,0.34
850,1.46,-4.19,0.44
860,1.38,-4.42,0.45
870,1.24,-4.67,0.51
880,1.04,-4.89,0.5
890,1.0,-5.22,0.76
900,0.73,-5.48,0.88
910,0.45,-5.71,1.24
920,0.22,-5.88,1.75
930,-0.05,-6.04,2.42
940,-0.32,-6.32,3.2
950,-0.67,-6.48,4.1
960,-0.98,-6.57,4.93
970,-1.32,-6.65,5.7
980,-1.61,-6.71,6.45
990,-1.87,-6.66,7.3
1000,-1.99,-6.5,8.18
