timestamp,x,y,z
0,-3.69,-5.22,8.6
10,-3.72,-5.13,8.63
20,-3.72,-5.07,8.63
30,-3.65,-5.08,8.65
40,-3.54,-5.11,8.66
50,-3.52,-5.08,8.63
60,-3.52,-5.06,8.63
70,-3.52,-5.04,8.63
80,-3.59,-5.03,8.64
90,-3.59,-5.01,8.59
100,-3.63,-4.91,8.56
110,-3.65,-4.83,8.5
120,-3.65,-4.71,8.42
130,-3.59,-4.64,8.26
140,-3.48,-4.57,8.07
150,-3.34,-4.53,7.88
160,-3.25,-4.51,7.64
170,-3.19,-4.54,7.41
180,-3.15,-4.57,7.13
190,-3.18,-4.56,6.85
200,-3.19,-4.51,6.54
210,-3.13,-4.44,6.25
220,-3.09,-4.31,6.0
230,-3.24,-4.26,5.78
240,-3.29,-4.18,5.59
250,-3.42,-4.07,5.41
260,-3.58,-3.94,5.18
270,-3.72,-3.71,4.92
280,-3.74,-3.39,4.58
290,-3.76,-3.08,4.22
300,-3.71,-2.76,3.99
310,-3.82,-2.57,3.91
320,-4.07,-2.35,3.75
330,-4.09,-2.09,3.52
340,-3.98,-2.11,3.39
350,-3.97,-1.77,3.37
360,-3.77,-1.41,3.4
370,-3.63,-1.29,3.42
380,-3.5,-0.99,3.53
390,-3.34,-0.74,3.76
400,-3.44,-0.42,4.22
410,-3.61,0.03,4.72
420,-3.67,0.71,5.15
430,-3.57,0.85,5.81
440,-3.77,1.02,6.39
450,-3.91,1.56,6.78
460,-3.89,1.77,7.35
470,-4.17,1.87,8.05
480,-4.33,2.1,8.85
490,-4.14,2.54,9.78
500,-3.86,3.15,10.8
510,-3.63,3.65,11.91
520,-3.56,4.23,13.04
530,-3.26,5.04,14.34
540,-2.69,5.99,15.05
550,-2.4,6.67,15.73
560,-2.2,6.94,16.47
570,-1.97,7.25,16.94
580,-2.14,7.36,17.25
590,-2.19,7.46,17.46
600,-2.17,7.47,17.69
610,-2.27,7.37,17.91
620,-2.53,7.36,18.18
630,-2.47,7.44,18.44
640,-2.68,7.24,18.47
650,-2.88,7.22,18.52
660,-2.87,7.28,18.44
670,-2.78,7.39,18.36
680,-2.88,7.38,18.35
690,-3.09,7.34,18.35
700,-3.3,7.37,18.2
710,-3.24,7.37,17.9
720,-3.11,7.26,17.55
730,-3.04,6.89,17.31
740,-2.95,6.58,16.97
750,-2.68,6.38,16.62
760,-2.49,6.14,16.24
770,-2.38,6.01,15.81
780,-2.26,5.71,15.39
790,-2.33,5.44,14.95
800,-2.01,5.06,14.2
810,-1.64,4.61,13.54
820,-1.52,4.02,12.98
830,-1.48,3.56,12.56
840,-1.47,3.18,12.24
850,-1.33,2.78,12.04
860,-1.24,2.43,11.81
870,-1.28,2.08,11.48
880,-1.19,1.8,10.93
890,-0.98,1.37,10.17
900,-0.7,1.01,9.35
910,-0.28,0.72,8.4
920,0.18,0.06,7.41
930,0.19,-0.58,6.79
940,0.22,-1.18,6.34
950,0.48,-1.87,5.45
960,0.82,-2.25,4.73
970,0.72,-3.01,3.94
980,0.44,-3.82,3.98
990,0.4,-3.88,3.58
1000,0.67,-4.44,3.62
