timestamp,x,y,z
0,-4.57,-3.68,8.12
10,-4.67,-3.7,8.05
20,-4.76,-3.69,7.91
30,-4.79,-3.77,7.77
40,-4.82,-3.8,7.62
50,-4.87,-3.78,7.42
60,-4.92,-3.77,7.2
70,-5.04,-3.79,6.96
80,-5.16,-3.84,6.73
90,-5.27,-3.84,6.49
100,-5.4,-3.85,6.18
110,-5.42,-3.89,5.77
120,-5.37,-3.96,5.32
130,-5.26,-4.03,4.84
140,-5.1,-4.07,4.32
150,-4.92,-4.1,3.81
160,-4.7,-3.95,3.29
170,-4.5,-3.68,2.81
180,-4.27,-3.44,2.32
190,-4.11,-3.17,1.93
200,-3.91,-2.86,1.66
210,-3.73,-2.49,1.41
220,-3.62,-2.14,1.25
230,-3.58,-1.76,1.22
240,-3.49,-1.22,1.41
250,-3.35,-0.62,1.81
260,-3.34,-0.13,2.33
270,-3.35,0.2,3.03
280,-3.31,0.65,3.65
290,-3.17,1.22,4.39
300,-3.11,1.78,5.12
310,-2.99,2.24,5.79
320,-2.86,2.83,6.42
330,-2.84,3.47,7.2
340,-2.89,4.12,8.03
350,-3.11,4.85,9.08
360,-3.45,5.55,10.55
370,-4.09,6.42,12.16
380,-5.09,7.15,13.7
390,-6.26,7.66,15.23
400,-6.92,8.14,16.28
410,-6.83,8.81,16.85
420,-6.12,9.42,16.66
430,-5.53,9.83,16.49
440,-5.11,10.06,16.35
450,-5.02,10.39,16.52
460,-5.17,10.61,17.08
470,-5.26,10.57,18.16
480,-5.22,10.59,17.95
490,-5.23,10.04,18.06
500,-5.92,9.31,18.76
510,-6.41,9.0,19.04
520,-6.26,9.19,18.56
530,-5.95,9.38,17.71
540,-5.28,9.68,16.52
550,-4.88,10.01,15.73
560,-4.36,10.11,15.32
570,-4.72,10.0,15.68
580,-5.28,9.89,16.26
590,-5.96,9.78,16.57
600,-6.42,9.63,16.63
610,-6.14,9.43,16.13
620,-5.48,9.58,15.57
630,-4.42,9.31,14.87
640,-3.88,8.48,14.27
650,-3.69,7.47,13.54
660,-3.51,6.72,12.83
670,-3.16,6.3,12.2
680,-2.94,5.81,11.65
690,-2.76,5.08,11.02
700,-2.48,4.46,10.4
710,-1.99,3.86,9.69
720,-1.53,3.35,9.01
730,-1.06,2.79,8.47
740,-1.0,2.01,7.92
750,-0.85,1.28,7.35
760,-0.45,0.6,6.76
770,-0.08,-0.04,6.04
780,0.28,-0.67,5.29
790,0.55,-1.34,4.44
800,0.68,-1.92,3.56
810,0.85,-2.28,2.83
820,1.02,-2.58,2.37
830,1.1,-3.05,2.04
840,1.11,-3.52,1.86
850,0.94,-3.95,1.58
860,0.89,-4.55,1.58
870,0.58,-4.88,1.55
880,0.51,-5.02,1.57
890,0.38,-5.14,1.66
900,0.17,-5.33,1.81
910,0.03,-5.54,2.05
920,-0.12,-5.78,2.29
930,-0.31,-6.11,2.56
940,-0.47,-6.36,2.8
950,-0.59,-6.52,3.13
960,-0.82,-6.71,3.43
970,-1.03,-6.9,3.71
980,-1.18,-7.02,4.0
990,-1.42,-7.18,4.34
1000,-1.61,-7.24,4.81
