timestamp,x,y,z
0,-4.4,-3.99,8.54
10,-4.35,-3.9,8.34
20,-4.27,-3.78,8.13
30,-4.22,-3.61,7.87
40,-4.13,-3.45,7.58
50,-4.13,-3.29,7.28
60,-4.1,-3.15,6.99
70,-4.04,-3.05,6.75
80,-4.0,-3.01,6.45
90,-3.9,-3.0,6.03
100,-3.78,-3.05,5.56
110,-3.68,-3.12,5.09
120,-3.69,-3.13,4.63
130,-3.79,-3.13,4.22
140,-3.92,-3.09,3.86
150,-4.13,-2.99,3.52
160,-4.23,-2.91,3.37
170,-4.31,-2.84,3.25
180,-4.33,-2.7,3.11
190,-4.27,-2.48,2.86
200,-4.17,-2.2,2.67
210,-4.1,-1.86,2.57
220,-4.02,-1.51,2.53
230,-3.91,-1.1,2.43
240,-3.88,-0.63,2.51
250,-3.95,-0.12,2.77
260,-4.09,0.44,3.08
270,-4.36,1.05,3.46
280,-4.75,1.61,3.82
290,-5.26,2.03,3.97
300,-5.72,2.23,4.08
310,-5.99,2.31,4.12
320,-6.17,2.3,4.14
330,-6.21,2.52,4.22
340,-6.33,2.79,4.5
350,-5.94,3.43,4.95
360,-5.76,4.18,5.79
370,-6.13,4.8,6.9
380,-6.48,5.3,8.14
390,-6.34,6.0,9.03
400,-6.26,6.76,9.79
410,-5.95,7.4,10.57
420,-5.67,7.93,11.22
430,-5.24,8.41,11.86
440,-4.73,8.91,12.45
450,-4.7,9.23,13.08
460,-5.07,9.35,13.95
470,-5.32,9.48,14.88
480,-5.36,9.67,15.45
490,-5.41,9.78,15.96
500,-5.09,9.82,16.35
510,-4.85,9.77,16.68
520,-4.88,9.59,16.86
530,-4.93,9.35,16.77
540,-5.01,9.25,16.86
550,-5.1,8.99,16.58
560,-5.1,8.99,16.7
570,-5.47,8.79,17.0
580,-5.68,8.52,16.99
590,-5.88,8.38,16.6
600,-6.03,8.14,16.02
610,-6.1,8.09,15.55
620,-6.13,8.16,15.29
630,-6.15,8.11,15.05
640,-6.63,8.16,15.08
650,-6.8,8.23,15.04
660,-7.21,8.3,14.97
670,-7.57,8.33,14.8
680,-7.7,8.49,14.54
690,-7.76,8.69,14.21
700,-7.93,8.85,13.96
710,-8.1,8.96,13.75
720,-8.22,9.0,13.47
730,-7.93,8.9,13.05
740,-7.29,8.75,12.63
750,-6.68,8.49,12.44
760,-6.31,8.15,12.26
770,-5.97,7.88,11.98
780,-5.56,7.59,11.74
790,-5.24,7.22,11.63
800,-4.91,6.8,11.48
810,-4.45,6.56,11.18
820,-3.96,6.14,10.97
830,-3.55,5.62,10.54
840,-3.1,5.16,9.99
850,-2.58,4.49,9.21
860,-2.23,3.58,8.43
870,-1.95,2.64,7.63
880,-1.64,1.76,6.87
890,-1.26,0.94,6.14
900,-0.94,0.11,5.53
910,-0.66,-0.62,5.03
920,-0.47,-1.13,4.41
930,-0.28,-1.55,3.84
940,-0.12,-1.92,3.35
950,0.06,-2.13,2.95
960,0.2,-2.44,2.72
970,0.34,-2.75,2.58
980,0.56,-2.98,2.38
990,0.77,-3.32,2.25
1000,0.83,-3.69,2.01
