timestamp,x,y,z
0,0.28,-2.51,11.47
10,0.24,-2.55,11.53
20,0.19,-2.6,11.65
30,0.17,-2.64,11.79
40,0.15,-2.77,11.92
50,0.13,-2.87,12.04
60,0.1,-2.88,12.21
70,-0.06,-2.86,12.47
80,-0.29,-2.81,12.76
90,-0.53,-2.72,13.07
100,-0.74,-2.61,13.28
110,-0.99,-2.5,13.42
120,-1.35,-2.42,13.52
130,-1.88,-2.37,13.64
140,-2.64,-2.33,13.77
150,-3.24,-2.37,13.75
160,-3.71,-2.48,13.52
170,-3.99,-2.58,13.09
180,-4.13,-2.64,12.54
190,-4.23,-2.7,12.0
200,-4.21,-2.74,11.42
210,-4.15,-2.67,10.73
220,-4.02,-2.6,10.13
230,-3.91,-2.45,9.56
240,-3.8,-2.29,9.05
250,-3.67,-2.19,8.49
260,-3.51,-2.12,7.98
270,-3.33,-2.16,7.38
280,-3.04,-2.19,6.73
290,-2.63,-2.24,5.91
300,-2.18,-2.28,5.14
310,-1.74,-2.32,4.58
320,-1.32,-2.3,4.01
330,-1.05,-2.3,3.62
340,-0.79,-2.27,3.36
350,-0.65,-2.26,3.15
360,-0.35,-2.32,2.96
370,-0.03,-2.46,2.75
380,0.45,-2.52,2.49
390,0.91,-2.5,2.16
400,1.29,-2.49,1.9
410,1.59,-2.32,1.76
420,1.84,-2.15,1.85
430,2.09,-1.93,2.15
440,2.62,-1.64,2.79
450,3.13,-1.22,3.89
460,3.6,-0.74,5.18
470,4.19,-0.29,6.18
480,4.84,0.14,7.02
490,5.28,0.52,7.63
500,5.71,0.92,8.21
510,6.04,1.34,8.8
520,6.32,1.7,9.62
530,6.42,2.13,10.64
540,6.3,2.45,12.06
550,6.16,2.53,13.54
560,6.0,2.66,14.88
570,5.91,2.75,15.83
580,5.88,2.94,16.44
590,6.0,3.1,16.82
600,5.8,3.31,17.13
610,5.2,3.34,17.51
620,4.55,3.18,17.96
630,3.69,2.97,18.51
640,2.78,2.72,19.13
650,2.08,2.41,19.72
660,1.38,2.05,20.09
670,0.65,1.87,20.13
680,-0.08,1.75,20.06
690,-0.82,1.66,19.86
700,-1.37,1.67,19.61
710,-1.77,1.74,19.66
720,-2.13,1.98,19.94
730,-2.65,2.2,20.29
740,-3.12,2.4,20.46
750,-3.6,2.54,20.19
760,-4.06,2.52,19.66
770,-4.37,2.41,18.92
780,-4.81,2.2,18.11
790,-5.01,1.98,17.2
800,-5.47,1.77,16.2
810,-5.58,1.51,15.2
820,-5.75,1.27,14.26
830,-6.03,1.07,13.49
840,-6.3,0.91,12.64
850,-6.52,0.76,11.7
860,-6.66,0.57,10.59
870,-6.65,0.31,9.26
880,-6.68,-0.02,8.23
890,-6.85,-0.3,7.07
900,-6.56,-0.65,6.17
910,-6.38,-0.96,5.32
920,-5.99,-1.24,4.49
930,-5.67,-1.41,3.81
940,-5.33,-1.69,3.17
950,-5.08,-1.84,2.82
960,-4.89,-1.94,2.65
970,-4.67,-1.93,2.61
980,-4.29,-1.88,2.49
990,-3.84,-1.87,2.33
1000,-3.25,-1.77,1.95
