timestamp,x,y,z
0,1.91,-2.06,9.41
10,1.98,-2.04,9.33
20,2.08,-2.03,9.18
30,2.21,-2.02,8.97
40,2.31,-1.95,8.79
50,2.41,-1.86,8.6
60,2.49,-1.72,8.56
70,2.34,-1.54,8.88
80,2.09,-1.4,9.25
90,1.92,-1.23,9.41
100,1.86,-1.08,9.45
110,1.85,-1.02,9.5
120,1.89,-1.01,9.49
130,2.03,-1.04,9.45
140,2.16,-1.05,9.43
150,2.34,-0.97,9.39
160,2.55,-0.79,9.47
170,2.83,-0.45,9.76
180,3.12,-0.19,10.12
190,3.4,0.0,10.44
200,3.6,0.16,10.85
210,3.61,0.42,11.45
220,3.52,0.68,12.16
230,3.56,1.04,13.33
240,3.31,1.5,14.25
250,3.38,1.94,15.17
260,3.42,2.4,15.93
270,3.31,2.68,16.63
280,3.26,3.06,17.43
290,3.13,3.27,17.87
300,2.87,3.35,18.13
310,2.71,3.42,18.0
320,2.44,3.43,18.02
330,1.92,3.54,18.1
340,1.28,3.53,18.35
350,0.44,3.45,18.44
360,-0.54,3.29,18.32
370,-1.33,3.06,18.13
380,-2.3,2.75,17.67
390,-2.94,2.24,17.16
400,-3.46,1.7,16.3
410,-3.94,1.21,15.27
420,-4.3,0.69,14.21
430,-4.56,0.17,13.17
440,-4.85,-0.37,12.25
450,-5.07,-0.68,11.25
460,-5.27,-0.94,10.33
470,-5.33,-1.15,9.55
480,-5.36,-1.36,8.83
490,-5.35,-1.55,8.23
500,-4.93,-1.66,7.48
510,-4.8,-1.97,6.94
520,-4.62,-2.14,6.32
530,-4.25,-2.26,5.81
540,-3.81,-2.29,5.14
550,-3.32,-2.51,4.45
560,-2.76,-2.64,3.67
570,-2.38,-2.69,3.24
580,-2.16,-2.67,3.12
590,-1.71,-2.66,3.05
600,-1.2,-2.47,2.67
610,-0.74,-2.48,2.4
620,-0.17,-2.5,2.15
630,0.21,-2.49,2.01
640,0.48,-2.55,1.97
650,0.69,-2.6,2.0
660,0.71,-2.62,2.19
670,0.81,-2.59,2.54
680,1.05,-2.44,2.84
690,1.42,-2.34,2.95
700,1.82,-2.2,3.03
710,2.2,-2.03,3.23
720,2.5,-1.85,3.42
730,2.71,-1.55,3.5
740,3.4,-1.34,3.56
750,3.8,-1.29,3.86
760,3.96,-1.02,4.6
770,4.17,-0.62,5.61
780,4.36,-0.1,6.52
790,4.64,0.34,7.02
800,5.08,0.7,7.33
810,5.25,1.06,7.5
820,5.69,1.22,8.1
830,5.88,1.44,8.83
840,6.0,1.88,9.61
850,6.21,2.44,10.42
860,6.37,2.94,10.91
870,6.53,3.43,11.21
880,6.8,3.78,12.04
890,6.83,4.13,13.05
900,6.88,4.65,13.84
910,6.93,5.09,14.58
920,7.07,5.55,15.41
930,7.1,5.86,16.05
940,6.82,5.98,16.63
950,6.84,6.07,17.01
960,6.58,5.95,17.36
970,6.41,5.81,17.55
980,6.17,5.57,17.6
990,5.91,5.29,17.64
1000,5.3,5.0,17.97
