timestamp,x,y,z
0,2.1,-1.5,8.73
10,2.16,-1.47,8.5
20,2.32,-1.41,8.32
30,2.48,-1.29,8.17
40,2.69,-1.14,8.04
50,2.92,-0.94,7.9
60,3.16,-0.79,7.7
70,3.4,-0.63,7.45
80,3.64,-0.47,7.2
90,3.85,-0.27,7.11
100,4.06,0.05,7.31
110,4.35,0.41,7.72
120,4.67,0.73,8.07
130,5.05,0.98,8.31
140,5.48,1.24,8.69
150,5.89,1.48,9.22
160,6.26,1.74,9.88
170,6.62,2.08,10.66
180,6.88,2.56,11.7
190,7.26,3.07,12.88
200,7.2,3.53,14.09
210,7.32,3.82,15.34
220,6.99,4.1,16.14
230,6.65,4.38,17.29
240,6.17,4.49,18.37
250,5.44,4.44,19.08
260,4.63,4.36,19.66
270,3.8,4.16,20.03
280,2.89,3.96,20.22
290,1.91,3.73,20.25
300,1.12,3.56,20.15
310,0.16,3.52,20.04
320,-0.46,3.45,19.86
330,-1.16,3.34,19.56
340,-1.69,3.21,19.14
350,-2.38,3.09,18.4
360,-2.83,2.8,17.62
370,-3.25,2.56,16.58
380,-3.6,2.21,15.43
390,-3.79,1.76,14.27
400,-3.88,1.44,13.18
410,-4.29,1.07,12.09
420,-4.54,0.77,11.23
430,-4.81,0.46,10.43
440,-4.93,0.09,9.53
450,-4.86,-0.17,8.49
460,-4.79,-0.51,7.8
470,-4.77,-0.69,7.29
480,-4.59,-0.77,6.97
490,-4.36,-0.72,6.57
500,-4.13,-0.92,6.2
510,-3.9,-1.12,5.7
520,-3.59,-1.36,5.18
530,-3.25,-1.53,4.66
540,-2.91,-1.63,4.16
550,-2.56,-1.73,3.64
560,-2.25,-1.83,3.27
570,-1.96,-1.96,2.91
580,-1.61,-2.04,2.58
590,-1.29,-2.02,2.45
600,-1.01,-1.95,2.42
610,-0.68,-1.77,2.47
620,-0.48,-1.66,2.57
630,-0.03,-1.54,2.67
640,0.37,-1.39,2.6
650,0.84,-1.19,2.6
660,1.43,-1.09,2.68
670,1.92,-0.96,2.57
680,2.44,-0.88,2.44
690,2.8,-0.96,2.43
700,3.22,-0.96,2.44
710,3.61,-0.96,2.54
720,4.0,-0.81,2.81
730,4.44,-0.46,3.33
740,4.91,0.03,4.01
750,5.5,0.57,4.48
760,5.84,0.96,5.02
770,6.35,1.44,5.67
780,6.79,1.83,6.17
790,7.25,2.06,6.58
800,7.51,2.2,7.1
810,7.8,2.66,8.03
820,8.05,3.29,9.13
830,8.32,3.89,10.11
840,8.54,4.45,10.85
850,8.85,5.03,11.48
860,9.11,5.39,12.14
870,9.25,5.71,12.9
880,9.29,6.01,13.76
890,9.12,6.37,14.85
900,8.92,6.72,15.96
910,8.7,6.83,16.86
920,8.49,6.78,17.35
930,8.31,6.59,17.73
940,7.98,6.43,18.14
950,7.41,6.19,18.73
960,6.63,5.76,19.33
970,5.84,5.37,19.79
980,5.18,5.09,20.02
990,4.76,4.98,20.06
1000,4.35,4.91,20.12
