timestamp,x,y,z
0,0.49,-1.47,10.89
10,0.51,-1.48,10.86
20,0.51,-1.48,10.88
30,0.52,-1.47,10.96
40,0.53,-1.45,11.02
50,0.57,-1.46,11.07
60,0.63,-1.45,11.08
70,0.73,-1.45,11.09
80,0.79,-1.43,11.12
90,0.78,-1.4,11.24
100,0.78,-1.41,11.34
110,0.79,-1.4,11.48
120,0.89,-1.43,11.63
130,0.91,-1.42,11.85
140,0.88,-1.39,12.14
150,0.91,-1.42,12.33
160,0.83,-1.4,12.47
170,0.77,-1.41,12.59
180,0.61,-1.47,12.75
190,0.44,-1.5,12.93
200,0.19,-1.53,13.14
210,-0.12,-1.6,13.34
220,-0.42,-1.65,13.44
230,-0.71,-1.67,13.42
240,-1.09,-1.71,13.37
250,-1.47,-1.7,13.25
260,-1.9,-1.69,13.11
270,-2.31,-1.67,12.96
280,-2.78,-1.71,12.81
290,-3.26,-1.73,12.8
300,-3.85,-1.81,12.75
310,-4.36,-2.02,12.51
320,-4.49,-2.14,11.82
330,-4.39,-2.19,11.04
340,-4.15,-2.21,10.11
350,-3.66,-2.25,9.15
360,-3.08,-2.24,8.21
370,-2.55,-2.28,7.22
380,-2.1,-2.29,6.46
390,-1.79,-2.27,5.83
400,-1.49,-2.25,5.31
410,-1.07,-2.26,4.72
420,-0.79,-2.27,4.42
430,-0.43,-2.35,4.17
440,-0.11,-2.38,3.81
450,0.28,-2.43,3.47
460,0.72,-2.51,3.09
470,1.29,-2.47,2.84
480,1.86,-2.33,2.64
490,2.28,-2.17,2.55
500,2.52,-1.95,2.72
510,2.86,-1.69,3.09
520,3.2,-1.42,3.54
530,3.69,-1.08,4.02
540,4.16,-0.69,4.58
550,4.54,-0.34,5.24
560,4.77,-0.0,5.86
570,5.15,0.38,6.49
580,5.32,0.79,6.98
590,5.44,1.18,7.55
600,5.47,1.49,8.32
610,5.48,1.73,9.25
620,5.4,2.12,10.12
630,5.32,2.47,11.15
640,5.13,2.91,12.45
650,5.09,3.33,13.58
660,5.06,3.61,14.53
670,5.02,3.88,15.22
680,4.75,4.27,16.02
690,4.17,4.56,17.09
700,3.8,4.84,18.27
710,3.58,5.08,19.27
720,3.45,5.21,19.96
730,3.35,5.37,20.14
740,3.02,5.43,20.12
750,2.35,5.47,20.14
760,1.33,5.32,20.4
770,0.32,5.05,20.79
780,-0.86,4.66,21.21
790,-1.89,4.33,21.46
800,-2.8,4.03,21.59
810,-3.82,3.71,21.48
820,-4.49,3.34,21.08
830,-5.06,2.92,20.22
840,-5.26,2.6,19.12
850,-5.36,2.38,17.96
860,-5.35,2.1,16.79
870,-5.3,1.79,15.7
880,-5.24,1.47,14.67
890,-5.21,1.17,13.66
900,-4.99,0.87,12.38
910,-4.83,0.57,11.18
920,-4.7,0.27,10.03
930,-4.46,0.0,8.86
940,-4.46,-0.36,7.98
950,-4.33,-0.64,7.11
960,-4.22,-0.86,6.16
970,-4.01,-1.0,5.48
980,-3.67,-1.1,4.65
990,-3.3,-1.24,3.88
1000,-2.89,-1.4,3.2
