timestamp,x,y,z
0,-3.05,-3.28,10.09
10,-3.14,-3.26,10.0
20,-3.22,-3.24,9.93
30,-3.28,-3.28,9.86
40,-3.37,-3.33,9.84
50,-3.54,-3.32,9.78
60,-3.65,-3.28,9.69
70,-3.68,-3.27,9.52
80,-3.66,-3.27,9.3
90,-3.61,-3.19,8.95
100,-3.51,-3.17,8.51
110,-3.41,-3.19,8.07
120,-3.32,-3.23,7.59
130,-3.11,-3.43,7.19
140,-2.93,-3.45,6.99
150,-2.76,-3.38,6.84
160,-2.58,-3.34,6.91
170,-2.32,-3.13,7.14
180,-2.16,-2.96,7.26
190,-2.04,-2.87,7.3
200,-2.02,-2.74,7.25
210,-2.01,-2.59,7.34
220,-1.85,-2.37,7.57
230,-1.73,-2.07,7.86
240,-1.53,-1.79,8.13
250,-1.54,-1.46,8.16
260,-1.46,-1.22,8.44
270,-1.32,-0.89,8.79
280,-1.11,-0.58,9.19
290,-1.09,-0.3,9.61
300,-1.01,-0.02,10.0
310,-0.87,0.17,10.4
320,-0.98,0.43,10.96
330,-1.15,0.78,11.66
340,-1.38,1.08,12.35
350,-1.66,1.43,12.99
360,-1.89,1.74,13.55
370,-2.11,1.89,14.04
380,-2.47,1.94,14.56
390,-2.88,1.98,14.84
400,-3.05,1.98,14.87
410,-3.14,1.99,15.06
420,-3.42,2.12,15.67
430,-3.8,2.03,16.52
440,-4.22,1.97,17.18
450,-4.68,2.04,17.58
460,-5.22,2.11,17.88
470,-5.8,2.05,17.87
480,-6.12,1.95,17.71
490,-6.26,1.76,17.52
500,-6.42,1.43,17.38
510,-6.31,1.07,17.21
520,-6.05,0.66,16.95
530,-5.79,0.35,16.53
540,-5.41,0.18,15.93
550,-5.1,0.02,15.13
560,-4.79,-0.13,14.29
570,-4.67,-0.26,13.44
580,-4.64,-0.41,12.71
590,-4.82,-0.66,12.12
600,-5.15,-0.99,11.61
610,-5.47,-1.44,10.95
620,-5.69,-1.74,10.19
630,-6.02,-2.07,9.36
640,-5.85,-2.2,8.6
650,-6.05,-2.41,7.79
660,-6.14,-2.48,7.48
670,-5.96,-2.64,6.94
680,-6.05,-2.62,6.45
690,-5.58,-2.84,6.13
700,-5.54,-2.92,5.67
710,-5.18,-2.99,5.28
720,-5.07,-3.14,5.02
730,-4.83,-3.3,4.71
740,-4.5,-3.29,4.44
750,-4.26,-3.35,4.18
760,-3.89,-3.37,3.95
770,-3.74,-3.38,3.71
780,-3.48,-3.43,3.48
790,-3.16,-3.51,3.26
800,-2.97,-3.57,3.12
810,-2.78,-3.65,3.06
820,-2.49,-3.67,3.06
830,-2.29,-3.76,3.14
840,-2.04,-3.81,3.14
850,-1.73,-3.76,3.09
860,-1.47,-3.71,3.06
870,-1.29,-3.66,2.97
880,-1.03,-3.58,2.96
890,-0.84,-3.48,3.05
900,-0.71,-3.53,3.27
910,-0.56,-3.54,3.33
920,-0.32,-3.62,3.4
930,-0.12,-3.67,3.46
940,0.13,-3.69,3.79
950,0.35,-3.61,4.05
960,0.65,-3.51,4.09
970,0.85,-3.41,4.18
980,1.2,-3.25,4.42
990,1.45,-2.98,4.76
1000,1.66,-2.55,5.38
