timestamp,x,y,z
0,-1.4,-1.32,10.37
10,-1.36,-1.31,10.42
20,-1.34,-1.29,10.46
30,-1.28,-1.25,10.5
40,-1.28,-1.23,10.5
50,-1.26,-1.19,10.54
60,-1.25,-1.2,10.58
70,-1.2,-1.19,10.62
80,-1.16,-1.13,10.69
90,-1.1,-1.06,10.79
100,-1.13,-1.1,10.87
110,-0.89,-1.07,11.09
120,-0.85,-1.01,11.23
130,-0.82,-0.94,11.52
140,-1.08,-1.02,11.62
150,-0.71,-1.3,11.74
160,-0.52,-1.07,11.94
170,-0.69,-1.01,12.14
180,-0.78,-1.06,12.33
190,-0.69,-1.18,12.47
200,-0.42,-1.15,12.83
210,-0.4,-1.06,13.27
220,-0.52,-0.94,13.71
230,-0.94,-0.68,14.15
240,-1.33,-0.44,14.61
250,-1.84,-0.26,14.81
260,-2.2,-0.38,14.88
270,-2.32,-0.42,14.84
280,-2.49,-0.56,14.86
290,-2.71,-0.53,14.69
300,-3.38,-0.54,14.61
310,-4.14,-0.74,14.57
320,-4.72,-1.0,14.28
330,-5.24,-1.26,13.82
340,-5.34,-1.66,13.23
350,-5.26,-1.77,12.62
360,-5.56,-2.02,11.67
370,-5.15,-2.23,11.06
380,-5.35,-2.36,10.1
390,-4.81,-2.56,9.58
400,-4.62,-2.43,9.21
410,-4.64,-2.45,8.95
420,-4.02,-2.44,8.2
430,-3.97,-2.45,7.57
440,-3.61,-2.52,7.03
450,-3.46,-2.54,6.56
460,-3.31,-2.72,6.08
470,-3.09,-2.85,5.86
480,-2.95,-2.96,5.6
490,-2.6,-3.02,5.35
500,-2.38,-3.03,5.15
510,-2.12,-3.01,4.67
520,-1.88,-2.97,4.24
530,-1.62,-3.0,4.08
540,-1.43,-2.98,4.02
550,-1.16,-2.91,3.98
560,-0.79,-2.77,3.75
570,-0.44,-2.65,3.61
580,-0.06,-2.4,3.55
590,0.17,-2.31,3.56
600,0.4,-2.19,3.7
610,0.51,-2.08,3.71
620,0.73,-2.01,3.61
630,0.77,-1.88,3.73
640,0.88,-1.73,4.13
650,0.96,-1.25,4.52
660,1.28,-0.64,4.79
670,1.56,-0.21,5.44
680,1.86,0.28,6.15
690,2.22,0.61,6.72
700,2.54,1.1,7.19
710,2.94,1.56,7.82
720,3.29,1.87,8.2
730,3.45,2.13,8.74
740,3.66,2.45,9.41
750,3.72,2.74,9.87
760,3.91,2.86,10.1
770,3.98,2.93,10.49
780,4.1,3.14,10.87
790,4.18,3.32,11.42
800,4.07,3.5,12.0
810,3.99,3.71,12.59
820,3.74,3.81,13.2
830,3.33,4.03,13.81
840,3.1,4.22,14.65
850,2.82,4.47,15.32
860,2.88,4.67,15.71
870,2.94,4.71,15.88
880,2.94,4.72,16.04
890,2.84,4.77,16.22
900,2.61,4.86,16.59
910,2.28,4.96,17.01
920,1.77,5.03,17.27
930,1.28,4.99,17.56
940,0.74,4.82,17.89
950,0.23,4.6,18.15
960,-0.1,4.41,18.28
970,-0.3,4.19,18.2
980,-0.39,4.02,17.87
990,-0.42,4.02,17.49
1000,-0.62,4.16,17.17
