timestamp,x,y,z
0,0.75,-2.53,12.19
10,0.62,-2.51,12.39
20,0.41,-2.45,12.58
30,0.14,-2.4,12.74
40,-0.31,-2.37,12.89
50,-0.89,-2.36,13.05
60,-1.48,-2.44,13.11
70,-2.04,-2.48,13.05
80,-2.57,-2.51,12.84
90,-3.01,-2.46,12.62
100,-3.52,-2.39,12.35
110,-3.91,-2.31,11.97
120,-4.07,-2.27,11.54
130,-4.06,-2.28,10.98
140,-3.91,-2.23,10.35
150,-3.66,-2.11,9.64
160,-3.34,-2.06,8.98
170,-3.0,-1.98,8.28
180,-2.55,-1.89,7.58
190,-2.17,-1.92,7.01
200,-1.78,-1.99,6.68
210,-1.29,-2.0,6.26
220,-0.8,-2.04,5.76
230,-0.28,-2.13,5.23
240,0.3,-2.15,4.76
250,0.89,-2.24,4.24
260,1.41,-2.29,3.84
270,1.89,-2.33,3.5
280,2.23,-2.35,3.34
290,2.7,-2.4,3.31
300,3.03,-2.44,3.24
310,3.38,-2.54,3.2
320,3.75,-2.67,3.09
330,4.12,-2.63,3.08
340,4.56,-2.41,3.31
350,4.86,-1.96,3.98
360,5.41,-1.32,4.99
370,5.72,-0.61,5.99
380,6.17,0.09,6.58
390,6.6,0.67,6.81
400,6.92,1.12,7.07
410,7.11,1.81,7.78
420,7.16,2.49,9.08
430,7.23,3.1,10.36
440,7.4,3.61,11.69
450,7.55,4.05,12.83
460,7.44,4.63,14.07
470,7.25,5.0,15.43
480,6.75,5.33,16.62
490,6.42,5.71,17.5
500,6.25,5.9,18.16
510,6.17,5.88,18.6
520,5.99,5.63,18.96
530,5.49,5.39,19.2
540,4.59,5.2,19.65
550,3.72,5.04,19.92
560,3.01,4.84,19.95
570,2.48,4.58,19.75
580,2.04,4.42,19.39
590,1.64,4.34,19.02
600,0.88,4.25,18.81
610,0.02,4.27,18.78
620,-0.67,4.38,18.71
630,-1.18,4.36,18.58
640,-1.53,4.21,18.2
650,-1.83,3.99,17.54
660,-2.29,3.79,16.86
670,-2.83,3.58,16.17
680,-3.36,3.36,15.56
690,-4.07,3.15,15.01
700,-5.09,2.83,14.45
710,-5.86,2.48,13.81
720,-6.41,2.1,13.02
730,-6.66,1.65,12.06
740,-6.69,1.22,10.78
750,-6.68,0.88,9.8
760,-6.67,0.45,8.9
770,-6.61,0.18,8.07
780,-6.62,-0.08,7.29
790,-6.61,-0.39,6.73
800,-6.69,-0.57,6.2
810,-6.71,-0.99,5.87
820,-6.74,-1.32,5.53
830,-6.57,-1.6,5.15
840,-6.22,-1.87,4.69
850,-5.74,-2.07,4.15
860,-5.23,-2.23,3.57
870,-4.81,-2.44,3.04
880,-4.33,-2.61,2.6
890,-3.86,-2.71,2.21
900,-3.44,-2.78,2.02
910,-3.01,-2.85,1.93
920,-2.66,-2.87,2.03
930,-2.23,-2.98,2.22
940,-1.97,-3.08,2.47
950,-1.66,-3.22,2.66
960,-1.26,-3.39,2.74
970,-0.83,-3.55,2.72
980,-0.29,-3.62,2.63
990,0.18,-3.62,2.56
1000,0.52,-3.55,2.6
