timestamp,x,y,z
0,-0.88,-2.42,7.97
10,-0.87,-2.46,7.88
20,-0.83,-2.53,7.72
30,-0.78,-2.59,7.5
40,-0.68,-2.7,7.28
50,-0.6,-2.83,7.01
60,-0.55,-2.97,6.82
70,-0.57,-3.14,6.71
80,-0.66,-3.26,6.69
90,-0.79,-3.33,6.79
100,-0.85,-3.35,6.93
110,-0.91,-3.39,7.14
120,-0.96,-3.42,7.44
130,-1.07,-3.44,7.66
140,-1.16,-3.51,7.81
150,-1.22,-3.53,7.97
160,-1.29,-3.52,8.16
170,-1.38,-3.52,8.4
180,-1.58,-3.56,8.77
190,-1.77,-3.67,9.13
200,-1.96,-3.72,9.51
210,-2.15,-3.76,9.87
220,-2.4,-3.82,10.24
230,-2.57,-3.81,10.5
240,-2.76,-3.76,10.64
250,-3.05,-3.72,10.79
260,-3.3,-3.68,10.95
270,-3.51,-3.6,11.04
280,-3.67,-3.49,11.03
290,-3.77,-3.38,10.92
300,-3.71,-3.27,10.69
310,-3.59,-3.12,10.35
320,-3.35,-3.04,9.88
330,-3.19,-3.05,9.44
340,-3.08,-2.99,9.0
350,-2.92,-2.91,8.53
360,-2.78,-2.92,8.02
370,-2.72,-2.84,7.46
380,-2.63,-2.86,7.02
390,-2.51,-2.89,6.41
400,-2.37,-2.98,5.81
410,-2.23,-3.12,5.24
420,-2.08,-3.16,4.67
430,-1.98,-3.21,4.29
440,-1.81,-3.18,4.04
450,-1.72,-2.9,4.02
460,-1.44,-2.8,4.21
470,-1.08,-2.58,4.57
480,-0.65,-2.35,4.82
490,-0.1,-2.11,4.81
500,0.55,-1.79,4.55
510,1.26,-1.51,4.17
520,2.04,-1.36,3.82
530,2.86,-1.25,3.53
540,3.65,-1.13,3.31
550,4.31,-0.92,3.53
560,4.93,-0.46,4.35
570,5.49,0.14,5.58
580,6.05,0.78,6.75
590,6.62,1.4,7.59
600,7.18,1.99,8.17
610,7.81,2.46,8.66
620,8.17,2.88,9.31
630,8.34,3.34,10.08
640,8.37,3.65,10.83
650,8.46,4.01,11.48
660,8.37,4.32,12.44
670,8.07,4.45,13.54
680,7.76,4.57,14.72
690,7.46,4.46,15.57
700,7.04,4.46,16.39
710,6.56,4.6,17.1
720,6.15,4.82,17.86
730,5.79,5.01,18.75
740,5.48,5.16,19.53
750,5.27,5.24,20.06
760,4.87,5.32,20.39
770,4.19,5.41,20.71
780,3.43,5.46,21.09
790,2.17,5.18,21.6
800,1.48,4.94,21.69
810,0.87,4.79,21.44
820,0.01,4.63,21.19
830,-0.94,4.57,21.04
840,-1.85,4.5,21.05
850,-2.86,4.39,21.0
860,-3.73,4.19,20.84
870,-4.29,4.04,20.44
880,-4.68,3.79,19.64
890,-4.52,3.59,18.63
900,-4.32,3.39,17.49
910,-4.35,3.19,16.52
920,-4.56,2.98,15.77
930,-4.81,2.74,15.16
940,-5.19,2.47,14.58
950,-5.59,2.18,13.94
960,-5.81,1.88,13.16
970,-5.91,1.64,12.41
980,-5.94,1.38,11.57
990,-5.91,1.06,10.71
1000,-5.95,0.74,9.84
