timestamp,x,y,z
0,-2.25,-2.72,10.14
10,-2.26,-2.82,10.11
20,-2.27,-2.85,10.09
30,-2.36,-2.83,10.14
40,-2.41,-2.84,10.06
50,-2.45,-2.83,9.98
60,-2.55,-2.88,10.0
70,-2.66,-2.83,10.03
80,-2.69,-2.8,10.04
90,-2.64,-2.85,9.91
100,-2.6,-2.83,9.84
110,-2.62,-2.82,9.76
120,-2.52,-2.43,9.5
130,-2.18,-2.22,9.2
140,-2.39,-3.2,9.79
150,-2.57,-3.03,9.19
160,-2.29,-2.7,9.0
170,-2.3,-2.62,9.19
180,-2.2,-2.41,9.29
190,-2.16,-2.24,9.51
200,-2.18,-2.1,9.66
210,-2.13,-1.86,9.7
220,-1.88,-1.7,9.79
230,-1.83,-1.59,9.72
240,-1.7,-1.59,9.59
250,-1.53,-1.55,9.53
260,-1.33,-1.37,9.5
270,-1.18,-1.26,9.79
280,-1.02,-0.93,10.1
290,-1.04,-0.7,10.43
300,-1.04,-0.57,10.73
310,-1.18,-0.34,10.91
320,-1.4,-0.2,11.25
330,-1.84,-0.07,11.89
340,-2.23,0.05,12.58
350,-2.58,0.17,13.25
360,-2.83,0.29,13.92
370,-3.19,0.43,14.6
380,-3.47,0.65,15.02
390,-3.62,0.77,15.13
400,-3.62,0.87,15.08
410,-3.63,0.94,15.27
420,-3.61,0.94,15.74
430,-3.82,0.95,16.2
440,-3.77,0.94,15.95
450,-3.8,0.97,15.45
460,-3.85,0.91,14.94
470,-4.06,0.53,14.59
480,-4.19,0.16,14.16
490,-4.22,-0.07,13.77
500,-4.33,-0.44,13.34
510,-4.48,-0.79,12.93
520,-4.84,-1.22,12.59
530,-5.35,-1.64,12.04
540,-5.74,-2.08,11.29
550,-6.09,-2.61,10.52
560,-5.95,-2.76,9.47
570,-5.33,-2.81,8.21
580,-5.47,-3.15,7.58
590,-5.21,-3.54,6.78
600,-4.87,-3.7,5.89
610,-4.73,-3.92,5.26
620,-4.01,-4.26,4.76
630,-3.66,-4.52,3.98
640,-3.23,-4.76,3.36
650,-2.71,-4.96,2.94
660,-2.32,-4.97,2.53
670,-1.89,-4.77,1.97
680,-1.5,-4.53,1.35
690,-1.16,-4.16,1.53
700,-1.06,-3.8,2.15
710,-0.74,-3.59,2.67
720,-0.28,-3.43,2.9
730,0.08,-3.31,2.91
740,0.35,-3.23,3.23
750,0.58,-3.06,3.64
760,0.73,-2.93,4.39
770,0.75,-2.72,5.07
780,0.89,-2.29,5.95
790,0.8,-2.07,7.26
800,0.8,-1.77,8.31
810,0.99,-1.58,9.1
820,1.21,-1.6,9.48
830,1.5,-1.47,9.22
840,1.73,-1.45,9.18
850,1.73,-1.43,9.45
860,1.76,-1.31,9.76
870,1.87,-0.82,10.32
880,1.36,-1.11,10.76
890,1.58,-1.06,11.24
900,1.91,-0.62,11.49
910,2.03,-0.45,11.85
920,2.14,-0.38,12.12
930,2.43,-0.01,11.96
940,2.79,0.03,12.23
950,2.68,0.08,12.52
960,2.87,0.29,12.67
970,2.68,0.42,12.69
980,2.53,0.52,12.95
990,2.27,0.54,13.4
1000,1.93,0.62,13.75
