timestamp,x,y,z
0,2.49,-2.24,11.13
10,2.47,-2.26,11.23
20,2.38,-2.28,11.32
30,2.24,-2.27,11.49
40,2.11,-2.29,11.71
50,2.02,-2.34,11.84
60,1.89,-2.34,11.97
70,1.74,-2.35,12.15
80,1.64,-2.32,12.29
90,1.45,-2.28,12.38
100,1.24,-2.27,12.45
110,0.99,-2.24,12.47
120,0.67,-2.2,12.51
130,0.26,-2.2,12.55
140,-0.2,-2.18,12.54
150,-0.66,-2.22,12.51
160,-1.1,-2.25,12.51
170,-1.46,-2.32,12.33
180,-1.75,-2.37,12.06
190,-1.98,-2.43,11.75
200,-2.22,-2.46,11.42
210,-2.39,-2.46,11.1
220,-2.5,-2.4,10.74
230,-2.51,-2.34,10.24
240,-2.39,-2.33,9.65
250,-2.13,-2.33,9.05
260,-1.85,-2.33,8.43
270,-1.55,-2.34,7.84
280,-1.21,-2.31,7.13
290,-0.83,-2.3,6.44
300,-0.46,-2.3,5.84
310,-0.13,-2.28,5.38
320,0.14,-2.28,5.01
330,0.41,-2.26,4.63
340,0.75,-2.22,4.25
350,1.12,-2.15,3.82
360,1.53,-2.06,3.4
370,1.87,-2.01,2.99
380,2.21,-1.97,2.66
390,2.49,-1.93,2.3
400,2.75,-1.92,1.99
410,2.95,-1.87,1.95
420,3.18,-1.8,2.18
430,3.41,-1.63,2.57
440,3.83,-1.17,2.96
450,4.37,-0.59,3.58
460,4.98,0.11,4.32
470,5.63,0.83,5.14
480,6.24,1.43,5.88
490,6.72,1.83,6.61
500,7.3,2.14,7.28
510,7.58,2.6,7.82
520,7.89,2.86,8.39
530,8.14,3.36,9.13
540,8.26,3.79,9.88
550,8.39,4.28,10.79
560,8.56,4.76,11.7
570,8.65,5.18,12.45
580,8.8,5.53,13.31
590,8.82,5.96,14.25
600,8.78,6.32,15.29
610,8.87,6.65,16.17
620,8.84,7.05,16.82
630,8.94,7.32,17.33
640,8.94,7.41,17.79
650,8.64,7.42,18.16
660,8.45,7.29,18.4
670,7.94,6.96,18.3
680,7.53,6.66,18.05
690,6.97,6.36,17.76
700,6.34,6.14,17.59
710,5.67,6.0,17.39
720,4.89,5.95,17.41
730,4.09,5.99,17.53
740,3.35,6.11,17.64
750,2.66,6.15,17.55
760,2.22,6.23,17.36
770,1.78,6.27,17.08
780,1.44,6.27,16.78
790,0.71,6.08,16.48
800,0.11,5.7,16.12
810,-0.62,5.29,15.64
820,-1.29,4.83,15.21
830,-1.94,4.35,14.63
840,-2.42,3.95,14.05
850,-2.7,3.61,13.42
860,-2.99,3.2,12.75
870,-3.04,2.87,11.98
880,-3.08,2.52,11.27
890,-3.12,2.12,10.43
900,-2.93,1.78,9.82
910,-3.3,1.37,9.31
920,-3.45,1.0,8.86
930,-3.63,0.71,8.55
940,-3.72,0.4,8.29
950,-3.73,0.07,7.84
960,-3.57,-0.25,7.22
970,-3.39,-0.6,6.46
980,-3.1,-0.94,5.85
990,-2.82,-1.23,5.32
1000,-2.66,-1.45,5.1
