timestamp,x,y,z
0,3.13,-2.83,9.79
10,3.23,-2.83,9.84
20,3.36,-2.85,9.91
30,3.45,-2.85,10.1
40,3.45,-2.87,10.37
50,3.5,-2.91,10.68
60,3.49,-2.91,11.02
70,3.44,-2.94,11.38
80,3.35,-2.92,11.79
90,3.19,-2.93,12.07
100,3.03,-2.92,12.43
110,2.87,-2.81,12.72
120,2.51,-2.72,13.02
130,2.3,-2.7,13.19
140,2.11,-2.61,13.04
150,1.86,-2.54,12.85
160,1.45,-2.38,12.87
170,0.84,-2.27,12.99
180,0.08,-2.17,13.19
190,-0.68,-2.22,13.24
200,-1.29,-2.33,13.08
210,-1.88,-2.46,12.79
220,-2.3,-2.63,12.35
230,-2.21,-2.89,11.68
240,-2.59,-2.89,10.66
250,-2.43,-2.94,9.75
260,-2.38,-2.82,8.93
270,-2.34,-2.77,8.42
280,-2.34,-2.64,7.87
290,-2.12,-2.53,7.05
300,-1.74,-2.47,6.31
310,-1.3,-2.43,5.77
320,-0.89,-2.4,5.33
330,-0.54,-2.39,4.92
340,-0.24,-2.43,4.52
350,0.21,-2.43,3.96
360,0.7,-2.36,3.44
370,1.0,-2.3,3.18
380,1.29,-2.21,2.96
390,1.6,-2.1,2.78
400,1.88,-1.99,2.29
410,2.29,-1.86,1.8
420,2.58,-1.67,1.49
430,2.94,-1.43,1.4
440,3.17,-1.13,2.18
450,3.25,-0.68,3.25
460,3.47,-0.14,3.96
470,3.74,0.41,4.8
480,4.0,0.95,5.68
490,4.22,1.6,6.45
500,4.49,2.27,7.25
510,4.97,2.88,8.16
520,5.17,3.49,8.98
530,5.46,4.03,9.88
540,5.6,4.56,10.93
550,5.72,5.12,11.82
560,5.82,5.65,12.91
570,5.9,5.9,14.25
580,6.04,6.09,15.18
590,6.13,6.28,15.84
600,6.28,6.48,16.53
610,6.35,6.7,17.11
620,6.26,6.76,17.93
630,6.12,6.63,18.68
640,5.88,6.5,19.06
650,5.62,6.29,19.31
660,5.42,6.1,19.43
670,5.17,5.93,19.35
680,4.9,5.77,18.94
690,4.45,5.47,18.57
700,3.77,5.23,18.72
710,2.88,4.98,18.92
720,2.05,4.84,18.88
730,1.32,4.72,18.78
740,0.42,4.64,18.67
750,-0.31,4.39,18.34
760,-0.59,4.36,17.91
770,-1.21,4.24,17.26
780,-1.56,4.03,16.78
790,-2.04,3.75,16.23
800,-2.63,3.47,15.79
810,-3.23,3.13,15.6
820,-3.76,2.83,15.36
830,-4.12,2.63,14.99
840,-4.19,2.48,14.48
850,-4.14,2.19,13.94
860,-4.04,2.04,13.27
870,-4.05,1.8,12.59
880,-4.02,1.59,11.97
890,-4.13,1.38,11.35
900,-4.19,1.18,10.75
910,-4.25,0.95,10.11
920,-4.27,0.66,9.53
930,-4.19,0.36,9.0
940,-4.15,0.16,8.44
950,-3.91,-0.01,7.95
960,-3.55,-0.19,7.42
970,-3.17,-0.36,6.98
980,-2.89,-0.57,6.58
990,-2.75,-0.79,6.34
1000,-2.68,-0.97,6.06
