timestamp,x,y,z
0,-0.46,-2.29,11.15
10,-0.52,-2.36,11.29
20,-0.58,-2.39,11.47
30,-0.68,-2.37,11.65
40,-0.78,-2.34,11.86
50,-0.85,-2.3,12.05
60,-0.96,-2.3,12.19
70,-1.09,-2.18,12.35
80,-1.3,-2.21,12.56
90,-1.49,-2.14,12.73
100,-1.79,-2.1,12.88
110,-2.15,-2.07,12.93
120,-2.61,-2.09,12.89
130,-2.97,-2.02,12.7
140,-3.33,-2.15,12.43
150,-3.44,-2.23,11.93
160,-3.45,-2.26,11.33
170,-3.35,-2.28,10.7
180,-3.25,-2.32,10.11
190,-3.06,-2.26,9.42
200,-2.93,-2.14,8.87
210,-2.84,-2.05,8.49
220,-2.76,-2.0,8.15
230,-2.72,-1.92,7.81
240,-2.63,-1.89,7.5
250,-2.53,-1.93,7.16
260,-2.41,-1.98,6.76
270,-2.23,-1.99,6.37
280,-1.99,-2.01,5.95
290,-1.72,-1.97,5.6
300,-1.47,-1.92,5.29
310,-1.19,-1.94,5.02
320,-0.88,-1.99,4.81
330,-0.46,-2.12,4.6
340,0.07,-2.25,4.38
350,0.57,-2.38,4.15
360,1.06,-2.42,3.9
370,1.43,-2.29,3.63
380,1.77,-2.1,3.47
390,2.1,-1.92,3.32
400,2.47,-1.78,3.24
410,3.06,-1.6,3.17
420,3.53,-1.25,3.46
430,3.92,-0.88,4.25
440,4.4,-0.31,5.29
450,5.09,0.32,6.28
460,5.6,1.21,7.1
470,6.22,1.89,7.92
480,6.69,2.8,8.74
490,7.03,3.43,9.64
500,7.3,3.95,10.59
510,7.44,4.34,11.66
520,7.33,4.79,13.14
530,7.18,5.19,14.76
540,6.85,5.28,16.28
550,6.37,5.3,17.46
560,5.95,5.23,18.44
570,5.54,5.02,19.08
580,5.13,4.73,19.52
590,4.66,4.28,19.85
600,3.96,3.71,20.14
610,3.25,3.26,20.38
620,2.76,2.94,20.45
630,2.47,2.59,20.28
640,2.14,2.38,20.07
650,1.48,2.25,19.86
660,0.7,2.15,19.56
670,-0.23,2.04,19.23
680,-1.08,1.92,18.94
690,-1.94,1.73,18.7
700,-2.54,1.66,18.24
710,-3.08,1.68,17.86
720,-3.81,1.64,17.5
730,-4.51,1.59,17.14
740,-5.13,1.53,16.84
750,-5.81,1.45,16.55
760,-6.1,1.44,16.17
770,-6.19,1.47,15.56
780,-6.24,1.44,14.86
790,-6.27,1.39,14.11
800,-6.23,1.27,13.23
810,-6.08,1.2,12.32
820,-5.97,1.08,11.54
830,-5.85,1.1,10.91
840,-5.65,1.0,10.36
850,-5.51,0.89,9.89
860,-5.37,0.74,9.39
870,-5.33,0.52,8.75
880,-5.32,0.23,8.16
890,-5.43,0.13,7.64
900,-5.38,-0.11,7.12
910,-5.11,-0.28,6.54
920,-4.74,-0.51,5.92
930,-4.38,-0.77,5.32
940,-4.05,-0.96,4.75
950,-3.68,-1.12,4.26
960,-3.41,-1.22,4.03
970,-3.23,-1.2,3.95
980,-2.92,-1.14,3.94
990,-2.6,-1.07,3.86
1000,-2.27,-1.05,3.72
