timestamp,x,y,z
0,0.11,-2.62,12.07
10,-0.27,-2.61,12.2
20,-0.56,-2.6,12.12
30,-0.75,-2.52,11.83
40,-0.79,-2.49,11.39
50,-0.7,-2.49,10.89
60,-0.55,-2.52,10.4
70,-0.34,-2.53,9.79
80,-0.04,-2.51,9.0
90,0.2,-2.48,8.37
100,0.22,-2.48,7.98
110,0.12,-2.49,7.75
120,0.05,-2.54,7.44
130,0.03,-2.56,7.0
140,0.07,-2.6,6.43
150,0.18,-2.63,5.8
160,0.35,-2.6,5.24
170,0.51,-2.53,4.72
180,0.74,-2.43,4.21
190,0.91,-2.28,3.98
200,1.01,-2.01,4.04
210,1.2,-1.61,4.42
220,1.53,-1.06,5.11
230,2.0,-0.44,5.94
240,2.65,0.04,6.53
250,3.42,0.39,6.68
260,4.16,0.68,6.56
270,4.79,0.93,6.52
280,5.6,1.33,6.76
290,6.05,1.87,7.5
300,6.44,2.29,8.59
310,6.8,2.73,9.74
320,6.81,3.16,10.98
330,6.85,3.59,12.3
340,6.77,4.11,13.33
350,6.76,4.66,14.26
360,6.56,5.07,15.26
370,6.25,5.22,16.38
380,5.83,5.27,17.39
390,5.48,5.24,18.23
400,5.13,5.28,18.9
410,4.85,5.29,19.3
420,4.63,5.21,19.36
430,4.38,5.01,19.17
440,4.04,4.84,18.89
450,3.53,4.81,18.92
460,2.66,4.83,19.28
470,1.66,4.81,19.8
480,0.85,4.79,20.18
490,0.19,4.76,20.33
500,-0.28,4.6,19.94
510,-0.42,4.49,19.08
520,-0.65,4.27,18.16
530,-1.1,3.97,17.43
540,-1.71,3.57,16.74
550,-2.27,3.18,16.07
560,-2.9,2.79,15.57
570,-3.63,2.5,15.18
580,-4.25,2.18,14.75
590,-4.7,1.89,14.09
600,-4.92,1.59,13.09
610,-4.77,1.31,11.89
620,-4.76,0.96,10.87
630,-4.7,0.61,9.96
640,-4.75,0.21,9.24
650,-4.86,-0.13,8.75
660,-4.91,-0.52,8.33
670,-4.71,-0.9,7.83
680,-4.91,-1.13,7.4
690,-4.78,-1.38,6.85
700,-4.58,-1.52,6.24
710,-4.24,-1.69,5.64
720,-3.93,-1.87,5.0
730,-3.53,-2.22,4.33
740,-3.14,-2.5,3.78
750,-2.86,-2.67,3.54
760,-2.71,-2.79,3.56
770,-2.6,-2.88,3.6
780,-2.45,-2.95,3.46
790,-2.27,-2.98,3.29
800,-2.02,-3.07,3.04
810,-1.75,-3.16,2.83
820,-1.44,-3.2,2.74
830,-1.13,-3.24,2.75
840,-0.73,-3.29,2.8
850,-0.29,-3.28,2.81
860,0.08,-3.3,2.84
870,0.46,-3.28,2.88
880,0.82,-3.22,2.91
890,1.21,-3.1,3.07
900,1.59,-2.97,3.24
910,2.04,-2.67,3.29
920,2.41,-2.53,3.44
930,2.85,-2.25,3.64
940,3.23,-1.92,4.07
950,3.73,-1.62,4.73
960,4.2,-1.34,5.36
970,4.79,-1.14,5.85
980,5.42,-0.9,6.12
990,6.04,-0.62,6.23
1000,6.67,-0.26,6.38
