timestamp,x,y,z
0,3.66,-2.47,10.74
10,3.59,-2.51,10.78
20,3.55,-2.53,10.8
30,3.48,-2.5,10.71
40,3.37,-2.52,10.6
50,3.3,-2.51,10.53
60,3.22,-2.51,10.37
70,3.15,-2.5,10.21
80,3.08,-2.49,10.05
90,3.0,-2.49,9.89
100,2.94,-2.48,9.71
110,2.88,-2.48,9.57
120,2.82,-2.52,9.45
130,2.77,-2.53,9.29
140,2.74,-2.54,9.14
150,2.66,-2.55,8.88
160,2.63,-2.58,8.71
170,2.6,-2.55,8.5
180,2.5,-2.49,8.08
190,2.48,-2.43,7.75
200,2.44,-2.35,7.41
210,2.38,-2.33,7.11
220,2.29,-2.29,6.88
230,2.23,-2.17,6.64
240,2.06,-2.13,6.37
250,2.12,-1.99,6.12
260,2.18,-1.82,5.9
270,2.27,-1.64,5.66
280,2.53,-1.48,5.39
290,2.57,-1.28,5.26
300,3.18,-1.06,5.26
310,3.23,-0.79,5.24
320,3.86,-0.65,5.52
330,4.24,-0.27,5.68
340,4.72,0.03,6.06
350,5.19,0.39,6.37
360,5.72,0.78,6.85
370,6.17,1.33,7.43
380,6.75,1.94,8.04
390,7.27,2.59,8.79
400,7.58,3.08,9.65
410,7.59,3.45,10.69
420,7.91,3.91,11.9
430,7.85,4.31,13.08
440,8.01,4.68,14.2
450,8.25,5.01,15.24
460,8.35,5.26,15.97
470,8.38,5.44,16.54
480,8.49,5.54,17.21
490,8.5,5.38,17.51
500,8.2,5.09,17.56
510,8.0,4.67,17.38
520,7.45,4.41,17.33
530,6.95,4.2,17.47
540,6.46,4.14,17.64
550,6.16,4.11,17.61
560,5.83,4.14,17.51
570,5.51,4.11,17.12
580,5.27,4.0,16.55
590,4.96,3.67,15.82
600,4.6,3.23,15.0
610,4.16,2.83,14.23
620,3.68,2.32,13.7
630,3.0,1.84,13.29
640,2.52,1.41,13.01
650,2.15,1.02,12.79
660,1.68,0.83,12.75
670,1.32,0.67,12.58
680,1.13,0.54,12.36
690,0.92,0.45,11.91
700,0.8,0.3,11.4
710,0.68,0.06,10.9
720,0.41,-0.27,10.61
730,0.27,-0.47,10.18
740,0.18,-0.91,9.93
750,-0.41,-1.3,9.59
760,-0.82,-1.68,9.14
770,-1.08,-2.04,8.77
780,-1.19,-2.17,8.36
790,-1.14,-2.2,7.88
800,-1.26,-2.38,7.52
810,-1.17,-2.38,7.09
820,-1.02,-2.48,6.57
830,-0.95,-2.64,6.24
840,-0.76,-2.82,6.01
850,-0.55,-2.99,5.77
860,-0.44,-3.18,5.69
870,-0.31,-3.32,5.61
880,-0.17,-3.35,5.33
890,-0.02,-3.44,5.12
900,0.09,-3.44,4.96
910,0.3,-3.41,4.85
920,0.48,-3.41,4.89
930,0.75,-3.43,4.94
940,0.85,-3.41,5.03
950,1.31,-3.46,5.14
960,1.42,-3.45,5.24
970,1.84,-3.42,5.47
980,2.02,-3.39,5.73
990,2.36,-3.35,5.88
1000,2.62,-3.28,5.94
