timestamp,x,y,z
0,1.02,-3.03,9.76
10,1.05,-3.02,9.72
20,1.12,-3.06,9.7
30,1.15,-3.04,9.75
40,1.16,-3.04,9.83
50,1.22,-3.05,9.88
60,1.26,-3.03,9.92
70,1.28,-3.06,9.97
80,1.34,-3.02,10.07
90,1.37,-2.98,10.22
100,1.37,-2.93,10.46
110,1.34,-2.96,10.66
120,1.35,-2.96,10.82
130,1.38,-2.96,10.97
140,1.42,-2.93,11.1
150,1.42,-2.96,11.26
160,1.5,-2.92,11.46
170,1.58,-2.95,11.68
180,1.65,-2.96,11.86
190,1.69,-2.98,11.97
200,1.65,-2.95,12.09
210,1.6,-2.97,12.37
220,1.55,-2.99,12.58
230,1.54,-3.0,12.78
240,1.51,-2.99,12.98
250,1.48,-2.95,13.13
260,1.37,-2.93,13.25
270,1.22,-2.92,13.35
280,1.07,-2.93,13.54
290,0.87,-2.98,13.75
300,0.66,-3.06,13.8
310,0.38,-3.13,13.8
320,0.02,-3.21,13.71
330,-0.36,-3.23,13.66
340,-0.79,-3.27,13.6
350,-1.19,-3.26,13.44
360,-1.7,-3.32,13.16
370,-2.1,-3.32,12.72
380,-2.5,-3.35,12.16
390,-2.82,-3.45,11.72
400,-3.09,-3.62,11.37
410,-3.31,-3.74,10.97
420,-3.44,-3.86,10.53
430,-3.49,-3.91,10.11
440,-3.51,-3.91,9.69
450,-3.51,-3.85,9.32
460,-3.42,-3.8,8.9
470,-3.29,-3.81,8.65
480,-3.1,-3.77,8.36
490,-2.82,-3.76,8.16
500,-2.76,-3.83,8.01
510,-2.59,-3.78,7.7
520,-2.4,-3.82,7.36
530,-2.46,-3.87,7.08
540,-2.21,-3.96,6.8
550,-2.15,-3.92,6.38
560,-1.99,-3.92,6.04
570,-1.83,-3.89,5.81
580,-1.8,-3.92,5.37
590,-1.53,-3.8,5.26
600,-1.4,-3.82,5.03
610,-1.22,-3.87,4.93
620,-0.93,-3.66,4.62
630,-0.79,-3.66,4.59
640,-0.62,-3.61,4.59
650,-0.49,-3.58,4.39
660,-0.19,-3.51,4.1
670,-0.05,-3.55,3.73
680,0.27,-3.57,3.51
690,0.23,-3.57,3.37
700,0.58,-3.57,3.4
710,0.63,-3.51,3.5
720,0.89,-3.26,3.87
730,1.22,-3.04,4.49
740,1.54,-2.79,5.06
750,1.84,-2.48,5.33
760,2.46,-2.23,5.47
770,2.57,-2.03,5.67
780,3.01,-1.76,5.84
790,3.29,-1.6,6.1
800,3.54,-1.35,6.28
810,3.57,-1.07,6.62
820,3.65,-0.76,7.43
830,3.75,-0.47,8.38
840,3.79,-0.19,9.11
850,3.85,0.15,9.66
860,3.92,0.45,10.18
870,3.99,0.67,10.46
880,4.16,0.83,10.77
890,4.23,1.05,11.19
900,4.32,1.24,11.52
910,4.32,1.38,11.81
920,4.24,1.62,12.49
930,4.15,1.81,13.36
940,4.07,2.04,14.13
950,3.98,2.12,14.48
960,3.85,2.33,14.69
970,3.74,2.38,15.03
980,3.51,2.43,15.27
990,3.25,2.5,15.59
1000,3.06,2.49,15.77
