timestamp,x,y,z
0,2.6,-2.91,11.16
10,2.59,-3.0,11.15
20,2.57,-3.1,11.2
30,2.54,-3.2,11.36
40,2.44,-3.28,11.58
50,2.37,-3.33,11.78
60,2.18,-3.32,12.04
70,1.97,-3.3,12.31
80,1.66,-3.21,12.57
90,1.32,-3.15,12.84
100,0.91,-3.01,13.15
110,0.45,-2.91,13.35
120,-0.06,-2.81,13.54
130,-0.56,-2.72,13.63
140,-1.0,-2.66,13.52
150,-1.37,-2.61,13.25
160,-1.67,-2.57,12.81
170,-1.87,-2.57,12.22
180,-2.03,-2.53,11.53
190,-2.22,-2.55,10.9
200,-2.34,-2.52,10.28
210,-2.45,-2.49,9.57
220,-2.53,-2.47,8.85
230,-2.52,-2.43,8.21
240,-2.36,-2.45,7.56
250,-2.06,-2.45,6.75
260,-1.74,-2.5,6.06
270,-1.33,-2.51,5.39
280,-0.85,-2.48,4.75
290,-0.43,-2.38,4.2
300,0.05,-2.23,3.73
310,0.48,-2.04,3.3
320,0.93,-1.98,2.88
330,1.37,-2.09,2.49
340,1.8,-2.2,2.27
350,2.21,-2.23,2.3
360,2.62,-2.2,2.49
370,3.1,-1.99,2.63
380,3.7,-1.69,2.89
390,4.48,-1.35,3.11
400,5.43,-1.13,3.26
410,6.03,-0.69,3.62
420,6.72,-0.4,4.06
430,7.36,0.03,4.68
440,7.81,0.45,5.45
450,8.24,0.84,6.43
460,8.36,1.19,7.35
470,8.49,1.53,8.17
480,8.6,1.93,8.98
490,8.69,2.26,9.68
500,8.75,2.5,10.44
510,8.82,2.89,11.29
520,8.92,3.14,12.16
530,8.96,3.41,13.02
540,8.98,3.75,14.02
550,8.9,4.07,15.05
560,8.81,4.35,16.02
570,8.83,4.54,16.69
580,8.9,4.66,17.12
590,8.95,4.57,17.4
600,8.81,4.42,17.59
610,8.54,4.13,17.76
620,8.02,3.85,17.9
630,7.37,3.64,18.05
640,6.73,3.41,18.02
650,5.98,3.2,18.05
660,5.11,3.1,18.26
670,4.32,2.91,18.42
680,3.66,2.85,18.33
690,3.09,2.77,17.99
700,2.49,2.69,17.69
710,1.68,2.53,17.6
720,0.88,2.41,17.43
730,0.01,2.24,17.16
740,-0.49,2.0,16.83
750,-1.18,1.76,16.33
760,-1.69,1.45,15.82
770,-2.15,1.09,15.09
780,-2.37,0.75,14.2
790,-2.53,0.43,13.25
800,-2.68,0.17,12.26
810,-2.77,-0.02,11.26
820,-2.88,-0.2,10.39
830,-2.98,-0.41,9.51
840,-3.0,-0.62,8.77
850,-2.71,-0.84,8.06
860,-2.87,-1.09,7.65
870,-2.9,-1.17,7.34
880,-2.96,-1.18,7.12
890,-2.85,-1.26,7.0
900,-2.7,-1.16,6.53
910,-2.57,-1.27,6.1
920,-2.28,-1.31,5.56
930,-1.93,-1.41,5.04
940,-1.48,-1.48,4.52
950,-1.0,-1.56,4.14
960,-0.56,-1.61,3.79
970,-0.22,-1.68,3.51
980,-0.12,-1.75,3.48
990,-0.12,-1.87,3.56
1000,-0.06,-1.95,3.8
