timestamp,x,y,z
0,3.03,-2.35,10.94
10,3.02,-2.39,11.1
20,3.03,-2.41,11.28
30,2.97,-2.41,11.46
40,2.9,-2.4,11.64
50,2.76,-2.35,11.82
60,2.29,-2.21,12.25
70,1.89,-2.09,12.51
80,1.38,-1.98,12.8
90,0.89,-1.95,13.08
100,0.33,-1.91,13.16
110,-0.2,-1.89,13.06
120,-0.59,-1.93,12.79
130,-0.92,-1.96,12.36
140,-1.24,-1.99,11.99
150,-1.53,-2.04,11.56
160,-1.76,-2.01,11.15
170,-1.93,-1.95,10.74
180,-2.06,-1.93,10.24
190,-1.98,-1.86,9.56
200,-1.78,-1.82,8.8
210,-1.52,-1.75,7.97
220,-1.13,-1.71,7.13
230,-0.84,-1.68,6.48
240,-0.52,-1.64,5.95
250,-0.1,-1.62,5.45
260,0.37,-1.57,4.91
270,0.84,-1.52,4.37
280,1.34,-1.51,3.9
290,1.81,-1.49,3.47
300,2.28,-1.45,3.08
310,2.71,-1.42,2.79
320,3.13,-1.46,2.72
330,3.48,-1.53,2.73
340,3.8,-1.73,2.77
350,4.09,-1.87,2.81
360,4.49,-1.82,2.93
370,5.02,-1.53,3.13
380,5.63,-1.14,3.29
390,6.19,-0.64,3.58
400,6.56,-0.05,4.16
410,6.93,0.58,4.99
420,7.16,1.18,5.79
430,7.26,1.84,6.82
440,7.48,2.77,8.05
450,7.98,3.66,9.33
460,8.42,4.36,10.47
470,8.94,4.95,11.47
480,9.33,5.43,12.31
490,9.83,5.85,13.1
500,10.09,6.27,13.93
510,10.24,6.47,14.83
520,10.29,6.56,15.7
530,10.18,6.69,16.45
540,9.99,6.72,17.2
550,9.76,6.67,17.91
560,9.51,6.53,18.43
570,9.2,6.24,18.72
580,8.71,5.92,18.7
590,8.05,5.59,18.64
600,7.31,5.2,18.5
610,6.61,4.88,18.21
620,5.88,4.64,17.95
630,5.14,4.48,17.79
640,4.57,4.39,17.57
650,4.03,4.4,17.16
660,3.53,4.43,16.81
670,2.93,4.51,16.6
680,2.36,4.58,16.43
690,1.75,4.6,16.23
700,1.24,4.52,15.91
710,0.86,4.37,15.47
720,0.21,4.09,14.87
730,-0.28,3.79,14.48
740,-0.83,3.45,14.09
750,-1.64,3.03,13.52
760,-2.11,2.61,12.96
770,-2.57,2.17,12.3
780,-2.83,1.76,11.63
790,-2.98,1.38,10.84
800,-3.0,1.08,10.13
810,-3.0,0.87,9.6
820,-2.93,0.8,9.28
830,-2.78,0.74,9.1
840,-2.58,0.65,8.91
850,-2.32,0.56,8.63
860,-2.18,0.38,8.25
870,-2.12,0.21,7.84
880,-2.05,-0.06,7.34
890,-1.87,-0.37,6.79
900,-1.64,-0.74,6.22
910,-1.51,-1.07,5.82
920,-1.38,-1.37,5.51
930,-1.31,-1.61,5.26
940,-1.12,-1.7,5.01
950,-1.01,-1.75,4.99
960,-0.91,-1.81,5.06
970,-0.77,-1.97,5.14
980,-0.62,-2.16,5.16
990,-0.39,-2.34,4.98
1000,-0.06,-2.52,4.69
