timestamp,x,y,z
0,2.99,-1.43,10.5
10,3.11,-1.54,10.62
20,3.24,-1.62,10.81
30,3.36,-1.72,11.08
40,3.45,-1.84,11.4
50,3.56,-1.92,11.81
60,3.59,-1.98,12.26
70,3.54,-2.04,12.79
80,3.51,-2.06,13.22
90,3.44,-2.05,13.51
100,3.42,-2.02,13.87
110,3.37,-2.0,14.17
120,3.27,-1.99,14.43
130,3.06,-2.01,14.49
140,2.83,-2.02,14.43
150,2.55,-2.04,14.39
160,2.19,-2.04,14.45
170,1.72,-1.95,14.57
180,1.08,-1.76,14.75
190,0.33,-1.64,14.91
200,-0.27,-1.61,14.88
210,-0.67,-1.59,14.54
220,-1.01,-1.58,14.0
230,-1.33,-1.55,13.41
240,-1.75,-1.5,12.87
250,-2.29,-1.51,12.35
260,-2.79,-1.6,11.81
270,-3.08,-1.68,11.18
280,-3.2,-1.74,10.41
290,-3.2,-1.84,9.64
300,-3.17,-1.9,8.97
310,-3.11,-1.97,8.32
320,-3.04,-2.04,7.72
330,-2.95,-1.97,7.02
340,-2.77,-2.04,6.5
350,-2.55,-1.99,5.98
360,-2.18,-2.03,5.37
370,-1.84,-2.12,4.77
380,-1.44,-2.14,4.14
390,-1.08,-2.16,3.58
400,-0.76,-2.31,3.1
410,-0.5,-2.44,2.66
420,-0.26,-2.55,2.47
430,-0.07,-2.67,2.52
440,0.14,-2.75,2.5
450,0.44,-2.71,2.41
460,0.78,-2.76,2.29
470,1.16,-2.67,2.21
480,1.58,-2.62,2.15
490,1.98,-2.46,2.24
500,2.37,-2.22,2.46
510,2.82,-1.86,2.87
520,3.26,-1.57,3.39
530,3.66,-1.3,4.1
540,4.02,-1.05,4.97
550,4.26,-0.84,5.82
560,4.53,-0.61,6.54
570,4.84,-0.35,7.12
580,5.12,-0.06,7.68
590,5.36,0.32,8.36
600,5.59,0.57,9.06
610,5.87,0.71,9.67
620,6.11,0.76,10.21
630,6.25,0.79,10.82
640,6.35,1.0,11.5
650,6.33,1.26,12.47
660,6.17,1.61,13.59
670,6.01,1.93,14.53
680,5.84,2.17,15.22
690,5.73,2.32,15.7
700,5.75,2.41,16.15
710,5.81,2.43,16.55
720,5.75,2.52,17.09
730,5.67,2.59,17.71
740,5.48,2.7,18.22
750,5.26,2.76,18.62
760,5.01,2.74,18.9
770,4.51,2.67,19.15
780,3.91,2.58,19.33
790,3.17,2.43,19.43
800,2.44,2.25,19.45
810,1.82,2.11,19.38
820,1.38,2.04,19.14
830,1.04,1.99,18.79
840,0.78,1.98,18.39
850,0.46,1.98,17.96
860,0.09,1.96,17.49
870,-0.27,1.89,16.97
880,-0.65,1.83,16.42
890,-1.15,1.7,15.91
900,-1.57,1.58,15.35
910,-1.98,1.4,14.83
920,-2.49,1.25,14.47
930,-2.97,1.13,14.23
940,-3.39,1.0,13.86
950,-3.6,0.87,13.27
960,-3.86,0.77,12.74
970,-4.06,0.58,12.22
980,-4.22,0.41,11.72
990,-4.32,0.25,11.13
1000,-4.38,0.1,10.45
